FN,FP,TN,TP,sr
28.7,19.7,357.3,7.3,101
10.8,7.1,369.9,25.2,201
9.0,8.2,368.8,27.0,301
6.6,10.7,366.3,29.4,401
10.8,6.8,370.2,25.2,501
8.6,5.3,371.7,27.4,601
8.6,7.0,370.0,27.4,701
6.6,6.9,370.1,29.4,801
9.3,5.6,371.4,26.7,901
7.2,6.8,370.2,28.8,1001
7.1,6.9,370.1,28.9,1101
7.2,5.7,371.3,28.8,1201
8.6,5.7,371.3,27.4,1301
7.1,5.3,371.7,28.9,1401
6.3,5.2,371.8,29.7,1501
6.3,6.2,370.8,29.7,1601
6.8,5.1,371.9,29.2,1701
6.5,6.2,370.8,29.5,1801
6.0,4.8,372.2,30.0,1901
7.2,4.9,372.1,28.8,2001
5.9,4.4,372.6,30.1,2101
5.0,3.8,373.2,31.0,2201
6.2,5.2,371.8,29.8,2301
5.6,4.9,372.1,30.4,2401
5.7,5.5,371.5,30.3,2501
5.3,4.5,372.5,30.7,2601
6.2,5.6,371.4,29.8,2701
5.3,4.1,372.9,30.7,2801
5.4,4.1,372.9,30.6,2901
5.8,4.0,373.0,30.2,3001
6.5,4.2,372.8,29.5,3101
5.6,4.3,372.7,30.4,3201
5.7,4.3,373.1,29.9,3301
5.0,3.9,373.1,31.0,3401
4.9,3.8,373.2,31.1,3501
5.5,5.0,373.0,29.5,3601
4.7,4.3,372.7,31.3,3701
