FN,FP,TN,TP,sr
32.6,12.1,364.9,3.4,101
17.8,7.2,369.8,18.2,201
10.5,5.1,371.9,25.5,301
7.4,7.8,369.2,28.6,401
9.1,5.4,371.6,26.9,501
10.3,6.5,370.5,25.7,601
7.3,8.1,368.9,28.7,701
8.1,5.0,372.0,27.9,801
6.9,5.3,371.7,29.1,901
8.5,6.1,370.9,27.5,1001
7.9,7.5,369.5,28.1,1101
6.2,5.5,371.5,29.8,1201
6.7,8.1,368.9,29.3,1301
6.8,4.5,372.5,29.2,1401
8.8,4.9,372.1,27.2,1501
6.9,5.7,371.3,29.1,1601
8.1,4.0,373.0,27.9,1701
8.6,4.9,372.1,27.4,1801
8.1,4.4,372.6,27.9,1901
6.0,4.9,372.1,30.0,2001
5.4,6.3,370.7,30.6,2101
6.5,3.1,373.9,29.5,2201
6.8,4.2,372.8,29.2,2301
6.8,4.4,372.6,29.2,2401
5.8,4.2,372.8,30.2,2501
5.6,3.7,373.3,30.4,2601
5.7,4.6,372.4,30.3,2701
6.3,5.1,371.9,29.7,2801
6.8,3.6,373.4,29.2,2901
4.1,2.5,374.5,31.9,3001
4.9,3.6,373.4,31.1,3101
6.6,3.4,373.6,29.4,3201
4.2,3.8,373.7,31.3,3301
5.3,4.2,372.8,30.7,3401
5.6,3.6,373.4,30.4,3501
3.8,4.4,373.6,31.2,3601
4.8,4.0,373.0,31.2,3701
