FN,FP,TN,TP,sr
12.8,10.1,366.9,23.2,101
10.2,9.9,367.1,25.8,201
8.1,8.1,368.9,27.9,301
12.1,8.6,368.4,23.9,401
8.9,9.9,367.1,27.1,501
8.0,8.0,369.0,28.0,601
9.5,6.5,370.5,26.5,701
8.6,7.6,369.4,27.4,801
7.7,7.3,369.7,28.3,901
6.9,8.3,368.7,29.1,1001
8.4,6.0,371.0,27.6,1101
8.6,7.1,369.9,27.4,1201
6.9,7.4,369.6,29.1,1301
6.5,7.6,369.4,29.5,1401
5.7,6.8,370.2,30.3,1501
6.0,5.0,372.0,30.0,1601
7.6,4.6,372.4,28.4,1701
5.8,8.0,369.0,30.2,1801
6.2,6.1,370.9,29.8,1901
5.9,6.4,370.6,30.1,2001
6.1,4.3,372.7,29.9,2101
6.3,5.6,371.4,29.7,2201
5.6,5.6,371.4,30.4,2301
5.1,5.2,371.8,30.9,2401
5.2,5.5,371.5,30.8,2501
4.2,4.9,372.1,31.8,2601
5.7,5.9,371.1,30.3,2701
4.5,4.0,373.0,31.5,2801
4.4,3.6,373.4,31.6,2901
5.3,5.1,371.9,30.7,3001
4.0,4.9,372.1,32.0,3101
4.1,5.1,371.9,31.9,3201
5.1,4.2,373.2,30.5,3301
4.9,5.2,371.8,31.1,3401
5.2,5.2,371.8,30.8,3501
4.1,6.1,371.9,30.9,3601
4.9,4.4,372.6,31.1,3701
