FN,FP,TN,TP,sr
33.8,22.2,354.8,2.2,101
19.9,12.1,364.9,16.1,201
11.9,8.4,368.6,24.1,301
8.3,6.4,370.6,27.7,401
6.8,7.6,369.4,29.2,501
8.3,5.2,371.8,27.7,601
7.5,7.0,370.0,28.5,701
6.4,10.8,366.2,29.6,801
7.8,8.3,368.7,28.2,901
7.4,8.7,368.3,28.6,1001
8.1,6.2,370.8,27.9,1101
7.6,5.0,372.0,28.4,1201
6.8,5.5,371.5,29.2,1301
7.4,6.5,370.5,28.6,1401
7.0,5.5,371.5,29.0,1501
9.0,6.1,370.9,27.0,1601
6.9,4.6,372.4,29.1,1701
7.5,5.3,371.7,28.5,1801
6.4,4.4,372.6,29.6,1901
6.1,5.0,372.0,29.9,2001
6.4,5.3,371.7,29.6,2101
4.7,4.2,372.8,31.3,2201
7.3,3.0,374.0,28.7,2301
5.7,5.5,371.5,30.3,2401
5.4,5.0,372.0,30.6,2501
6.3,3.2,373.8,29.7,2601
6.2,4.3,372.7,29.8,2701
5.0,5.2,371.8,31.0,2801
4.6,3.5,373.5,31.4,2901
6.3,4.1,372.9,29.7,3001
6.7,4.2,372.8,29.3,3101
5.3,5.1,371.9,30.7,3201
4.5,4.5,373.2,30.8,3301
5.4,5.1,371.9,30.6,3401
3.8,4.6,372.4,32.2,3501
5.0,4.7,373.3,30.0,3601
5.2,4.0,373.0,30.8,3701
