FN,FP,TN,TP,sr
13.7,8.9,368.1,22.3,101
13.1,6.8,370.2,22.9,201
11.4,9.1,367.9,24.6,301
7.9,7.4,369.6,28.1,401
9.2,6.6,370.4,26.8,501
8.3,7.2,369.8,27.7,601
8.5,6.5,370.5,27.5,701
7.1,6.3,370.7,28.9,801
9.5,6.3,370.7,26.5,901
7.9,6.7,370.3,28.1,1001
9.0,5.3,371.7,27.0,1101
7.5,6.5,370.5,28.5,1201
8.2,5.4,371.6,27.8,1301
8.1,5.2,371.8,27.9,1401
6.8,6.1,370.9,29.2,1501
5.7,7.3,369.7,30.3,1601
4.9,6.4,370.6,31.1,1701
7.1,5.0,372.0,28.9,1801
7.4,4.8,372.2,28.6,1901
7.4,5.2,371.8,28.6,2001
6.7,4.1,372.9,29.3,2101
4.8,5.5,371.5,31.2,2201
6.8,4.6,372.4,29.2,2301
6.2,5.7,371.3,29.8,2401
6.0,4.3,372.7,30.0,2501
4.5,5.5,371.5,31.5,2601
5.0,4.4,372.6,31.0,2701
4.7,4.2,372.8,31.3,2801
4.8,3.5,373.5,31.2,2901
4.9,4.9,372.1,31.1,3001
5.8,4.4,372.6,30.2,3101
4.5,5.4,371.6,31.5,3201
5.2,4.5,373.2,30.1,3301
4.4,5.8,371.2,31.6,3401
6.3,4.4,372.6,29.7,3501
4.9,3.5,374.5,30.1,3601
5.7,3.2,373.8,30.3,3701
