FN,FP,MSE,TN,TP,sr
17.7,8.2,0.004900286317141889,368.8,18.3,101
9.2,10.3,0.002005824630669788,366.7,26.8,201
6.6,11.9,0.0026636699727976597,365.1,29.4,301
8.5,6.6,0.00226831573973415,370.4,27.5,401
7.5,7.3,0.002153209248186765,369.7,28.5,501
8.7,6.6,0.00241092990746079,370.4,27.3,601
6.9,8.9,0.001759096348008074,368.1,29.1,701
9.6,7.8,0.0033556431113385445,369.2,26.4,801
9.1,4.3,0.001889452631647742,372.7,26.9,901
8.3,5.7,0.002062687963693504,371.3,27.7,1001
7.7,6.6,0.0014149012691536528,370.4,28.3,1101
6.8,7.1,0.0019819551302141213,369.9,29.2,1201
7.1,5.4,0.0017052765132807763,371.6,28.9,1301
7.2,6.8,0.0014535875189565066,370.2,28.8,1401
7.3,6.7,0.0023591446280007908,370.3,28.7,1501
8.0,5.9,0.0012129405595634724,371.1,28.0,1601
6.8,6.2,0.0015239775207345927,370.8,29.2,1701
7.1,7.1,0.003058978313207111,369.9,28.9,1801
6.0,4.1,0.001465080176953362,372.9,30.0,1901
7.1,5.7,0.0019659351983626425,371.3,28.9,2001
5.6,5.5,0.0014622935048784675,371.5,30.4,2101
5.0,4.6,0.0011045534177370464,372.4,31.0,2201
5.9,5.2,0.0012508681573534398,371.8,30.1,2301
6.6,5.2,0.0022241766617322805,371.8,29.4,2401
6.5,6.7,0.0024508660287560703,370.3,29.5,2501
5.6,4.6,0.0017023176064439743,372.4,30.4,2601
5.5,5.7,0.0012163682800650625,371.3,30.5,2701
4.4,6.3,0.0022037968903248803,370.7,31.6,2801
4.1,3.9,0.0008396738433971328,373.1,31.9,2901
4.4,5.6,0.0010453351681224258,371.4,31.6,3001
7.0,4.0,0.0009151087532226759,373.0,29.0,3101
5.6,4.1,0.0011492050497229592,372.9,30.4,3201
4.3,4.9,0.0012501454007939569,372.7,31.1,3301
4.2,4.1,0.0011639550915089544,372.9,31.8,3401
4.6,4.3,0.001474393439424137,372.7,31.4,3501
5.4,5.2,0.0015335050746451628,372.8,29.6,3601
5.2,4.6,0.0013705244167422444,372.4,30.8,3701
