FN,FP,MSE,TN,TP,sr
10.8,14.2,0.002519983164439709,362.8,25.2,101
11.2,9.9,0.003369174769377966,367.1,24.8,201
9.5,10.4,0.0030632248952261504,366.6,26.5,301
9.1,8.5,0.00321238632010678,368.5,26.9,401
7.9,9.5,0.002584103064000242,367.5,28.1,501
9.2,7.5,0.002835502421307506,369.5,26.8,601
8.0,7.3,0.002576360862702906,369.7,28.0,701
8.0,7.9,0.0022924868412399517,369.1,28.0,801
9.3,5.7,0.001404358353510896,371.3,26.7,901
7.7,6.5,0.0016710347347024211,370.5,28.3,1001
7.0,7.7,0.002677069304636368,369.3,29.0,1101
6.9,6.0,0.00239360738367556,371.0,29.1,1201
8.7,7.7,0.0023436901717,369.3,27.3,1301
7.3,4.8,0.002722159206605685,372.2,28.7,1401
6.1,6.6,0.003913781024440629,370.4,29.9,1501
7.1,7.4,0.0008508369636684908,369.6,28.9,1601
5.3,5.5,0.0015206929804628198,371.5,30.7,1701
6.2,5.4,0.002893483169445705,371.6,29.8,1801
7.2,6.6,0.0014124469971476957,370.4,28.8,1901
5.2,6.5,0.0026767123270168155,370.5,30.8,2001
6.3,4.6,0.002453605738570723,372.4,29.7,2101
5.7,5.6,0.002053208854318563,371.4,30.3,2201
5.1,4.3,0.0015012376158331834,372.7,30.9,2301
6.2,5.7,0.002076934902177081,371.3,29.8,2401
5.8,5.4,0.0015767919177159299,371.6,30.2,2501
5.7,3.6,0.0017070397721139874,373.4,30.3,2601
5.5,6.8,0.0009576905123096476,370.2,30.5,2701
5.6,3.5,0.001741707995463074,373.5,30.4,2801
6.7,4.4,0.001804770911609645,372.6,29.3,2901
5.0,5.2,0.0011718903960564737,371.8,31.0,3001
5.8,4.4,0.0018923287879734775,372.6,30.2,3101
5.3,5.0,0.0017011156567861827,372.0,30.7,3201
3.9,4.7,0.0018927911551076828,373.0,31.4,3301
5.7,4.2,0.0014330623742781954,372.8,30.3,3401
6.0,3.9,0.002129832323029647,373.1,30.0,3501
4.4,4.4,0.0017335008645941903,373.6,30.6,3601
3.5,4.9,0.00166554760025,372.1,32.5,3701
