FN,FP,TN,TP,sr
13.3,8.7,368.3,22.7,101
10.7,11.4,365.6,25.3,201
12.6,9.1,367.9,23.4,301
9.5,6.6,370.4,26.5,401
9.4,8.4,368.6,26.6,501
9.0,7.7,369.3,27.0,601
8.9,7.8,369.2,27.1,701
7.0,7.9,369.1,29.0,801
7.3,7.6,369.4,28.7,901
7.0,7.0,370.0,29.0,1001
8.1,5.4,371.6,27.9,1101
8.4,6.4,370.6,27.6,1201
5.6,7.2,369.8,30.4,1301
8.1,8.3,368.7,27.9,1401
7.1,5.7,371.3,28.9,1501
6.2,5.3,371.7,29.8,1601
6.2,5.8,371.2,29.8,1701
6.8,6.0,371.0,29.2,1801
5.7,6.7,370.3,30.3,1901
6.5,4.4,372.6,29.5,2001
7.5,3.9,373.1,28.5,2101
5.8,7.9,369.1,30.2,2201
5.3,4.6,372.4,30.7,2301
6.8,4.8,372.2,29.2,2401
6.7,3.9,373.1,29.3,2501
6.3,5.2,371.8,29.7,2601
5.9,5.3,371.7,30.1,2701
4.3,4.1,372.9,31.7,2801
5.3,4.7,372.3,30.7,2901
5.8,3.8,373.2,30.2,3001
5.6,5.2,371.8,30.4,3101
5.8,4.3,372.7,30.2,3201
5.5,4.6,372.8,30.1,3301
4.1,3.9,373.1,31.9,3401
4.1,6.1,370.9,31.9,3501
5.3,4.7,373.3,29.7,3601
4.4,4.4,372.6,31.6,3701
