FN,FP,TN,TP,sr
17.2,16.5,360.5,18.8,101
10.3,5.5,371.5,25.7,201
10.6,7.8,369.2,25.4,301
10.1,6.4,370.6,25.9,401
9.5,6.5,370.5,26.5,501
9.5,5.3,371.7,26.5,601
9.3,4.8,372.2,26.7,701
8.9,7.2,369.8,27.1,801
9.3,6.0,371.0,26.7,901
9.5,6.2,370.8,26.5,1001
9.4,6.2,370.8,26.6,1101
7.2,6.3,370.7,28.8,1201
8.0,6.3,370.7,28.0,1301
7.5,5.7,371.3,28.5,1401
7.2,3.9,373.1,28.8,1501
5.9,5.5,371.5,30.1,1601
6.3,5.2,371.8,29.7,1701
6.4,6.0,371.0,29.6,1801
6.6,5.6,371.4,29.4,1901
5.2,6.6,370.4,30.8,2001
6.0,4.6,372.4,30.0,2101
6.3,5.2,371.8,29.7,2201
6.8,4.9,372.1,29.2,2301
6.4,5.0,372.0,29.6,2401
3.6,6.5,370.5,32.4,2501
5.5,5.3,371.7,30.5,2601
6.3,4.1,372.9,29.7,2701
5.0,4.1,372.9,31.0,2801
4.9,5.6,371.4,31.1,2901
5.5,5.7,371.3,30.5,3001
4.1,4.5,372.5,31.9,3101
6.5,4.0,373.0,29.5,3201
5.0,4.5,373.1,30.4,3301
4.2,3.6,373.4,31.8,3401
4.7,3.9,373.1,31.3,3501
5.9,3.9,374.1,29.1,3601
5.4,4.8,372.2,30.6,3701
