FN,FP,TN,TP,sr
35.4,8.9,368.1,0.6,101
22.0,7.5,369.5,14.0,201
11.3,7.2,369.8,24.7,301
9.6,7.9,369.1,26.4,401
7.8,5.5,371.5,28.2,501
8.3,8.3,368.7,27.7,601
6.1,8.2,368.8,29.9,701
8.1,4.9,372.1,27.9,801
6.3,8.3,368.7,29.7,901
7.7,7.1,369.9,28.3,1001
8.9,8.1,368.9,27.1,1101
7.9,5.7,371.3,28.1,1201
7.2,7.2,369.8,28.8,1301
6.3,5.7,371.3,29.7,1401
7.2,3.8,373.2,28.8,1501
7.8,4.9,372.1,28.2,1601
7.2,6.4,370.6,28.8,1701
7.5,3.3,373.7,28.5,1801
5.9,3.4,373.6,30.1,1901
7.2,3.7,373.3,28.8,2001
6.1,4.9,372.1,29.9,2101
6.2,5.0,372.0,29.8,2201
6.8,5.0,372.0,29.2,2301
5.8,5.6,371.4,30.2,2401
5.5,4.3,372.7,30.5,2501
6.3,5.0,372.0,29.7,2601
7.5,3.0,374.0,28.5,2701
5.9,5.0,372.0,30.1,2801
5.7,3.5,373.5,30.3,2901
5.4,4.4,372.6,30.6,3001
5.0,3.2,373.8,31.0,3101
3.9,5.3,371.7,32.1,3201
4.4,3.9,373.8,30.9,3301
3.8,4.5,372.5,32.2,3401
5.7,4.1,372.9,30.3,3501
4.7,4.1,373.9,30.3,3601
3.6,3.8,373.2,32.4,3701
