FN,FP,TN,TP,sr
12.6,9.3,367.7,23.4,101
8.9,9.8,367.2,27.1,201
11.7,6.8,370.2,24.3,301
7.8,9.4,367.6,28.2,401
8.7,8.7,368.3,27.3,501
8.3,7.9,369.1,27.7,601
8.2,7.4,369.6,27.8,701
8.1,6.9,370.1,27.9,801
7.5,5.8,371.2,28.5,901
9.0,8.1,368.9,27.0,1001
6.4,6.9,370.1,29.6,1101
7.9,7.3,369.7,28.1,1201
6.5,5.7,371.3,29.5,1301
7.4,4.7,372.3,28.6,1401
7.3,7.6,369.4,28.7,1501
6.6,6.5,370.5,29.4,1601
6.6,4.5,372.5,29.4,1701
6.7,6.3,370.7,29.3,1801
6.0,5.4,371.6,30.0,1901
5.7,5.4,371.6,30.3,2001
5.7,6.2,370.8,30.3,2101
6.4,4.4,372.6,29.6,2201
5.7,4.5,372.5,30.3,2301
5.9,5.4,371.6,30.1,2401
4.9,5.4,371.6,31.1,2501
5.4,4.1,372.9,30.6,2601
5.7,6.0,371.0,30.3,2701
4.5,5.1,371.9,31.5,2801
4.3,4.1,372.9,31.7,2901
5.3,4.9,372.1,30.7,3001
5.7,4.1,372.9,30.3,3101
4.2,4.0,373.0,31.8,3201
4.3,4.4,373.2,31.1,3301
4.6,3.6,373.4,31.4,3401
4.1,3.1,373.9,31.9,3501
4.3,3.7,374.3,30.7,3601
5.5,4.8,372.2,30.5,3701
