FN,FP,MSE,TN,TP,sr
36.0,0.0,0.008038714793234788,377.0,0.0,101
23.7,3.8,0.004916601703230857,373.2,12.3,201
13.8,6.9,0.003011780657819975,370.1,22.2,301
6.6,8.6,0.00316497559230889,368.4,29.4,401
6.7,10.9,0.002801949233862228,366.1,29.3,501
7.5,7.8,0.002550078779228102,369.2,28.5,601
5.4,7.2,0.00117562207461832,369.8,30.6,701
5.9,5.6,0.0016673226502092052,371.4,30.1,801
6.0,8.5,0.0020367477365801022,368.5,30.0,901
7.4,6.3,0.0023703722849817846,370.7,28.6,1001
7.0,5.8,0.001967540331609938,371.2,29.0,1101
6.5,7.3,0.0017010673366919626,369.7,29.5,1201
7.3,6.2,0.0013331427711788214,370.8,28.7,1301
7.9,3.5,0.0017129886161068972,373.5,28.1,1401
8.1,4.7,0.002129795519782314,372.3,27.9,1501
8.3,3.9,0.0020609301720070448,373.1,27.7,1601
8.4,5.8,0.0012513476949931107,371.2,27.6,1701
7.5,3.0,0.0011932926279690464,374.0,28.5,1801
8.4,3.5,0.0009603529046092041,373.5,27.6,1901
6.9,5.1,0.0009839812920694987,371.9,29.1,2001
7.5,4.6,0.001295026921855781,372.4,28.5,2101
6.7,5.4,0.0009415888561687446,371.6,29.3,2201
7.3,4.6,0.0021528907570213035,372.4,28.7,2301
7.4,3.9,0.000887164789093693,373.1,28.6,2401
8.3,3.4,0.0012749237619117274,373.6,27.7,2501
7.1,4.9,0.0014553759636962706,372.1,28.9,2601
5.3,3.8,0.0015111732351801876,373.2,30.7,2701
3.4,4.5,0.0011469673213671402,372.5,32.6,2801
6.0,4.7,0.0011714865264240153,372.3,30.0,2901
5.4,3.9,0.0017206462267183621,373.1,30.6,3001
5.7,4.1,0.0011890015190947159,372.9,30.3,3101
4.9,6.2,0.0012269569285488242,370.8,31.1,3201
4.5,4.1,0.0005199741851526598,373.3,31.1,3301
4.0,5.1,0.0008874923773884225,371.9,32.0,3401
5.1,5.1,0.0015634600711790874,371.9,30.9,3501
4.8,4.7,0.0008693339205460057,373.3,30.2,3601
4.4,5.0,0.0008013047837281051,372.0,31.6,3701
