FN,FP,TN,TP,sr
20.2,14.0,363.0,15.8,101
9.9,9.2,367.8,26.1,201
9.4,7.1,369.9,26.6,301
10.5,4.5,372.5,25.5,401
9.8,10.5,366.5,26.2,501
7.4,6.7,370.3,28.6,601
8.5,5.8,371.2,27.5,701
9.6,7.4,369.6,26.4,801
8.1,6.8,370.2,27.9,901
7.4,6.2,370.8,28.6,1001
6.7,7.9,369.1,29.3,1101
7.7,5.7,371.3,28.3,1201
7.1,4.6,372.4,28.9,1301
8.7,4.9,372.1,27.3,1401
8.1,5.1,371.9,27.9,1501
8.2,5.0,372.0,27.8,1601
8.0,6.0,371.0,28.0,1701
7.5,4.3,372.7,28.5,1801
7.2,4.9,372.1,28.8,1901
8.0,6.3,370.7,28.0,2001
8.2,5.1,371.9,27.8,2101
6.3,5.9,371.1,29.7,2201
7.6,6.5,370.5,28.4,2301
6.7,4.6,372.4,29.3,2401
5.2,4.9,372.1,30.8,2501
6.4,4.9,372.1,29.6,2601
7.1,4.5,372.5,28.9,2701
7.9,5.1,371.9,28.1,2801
7.9,4.9,372.1,28.1,2901
5.5,4.8,372.2,30.5,3001
5.8,4.5,372.5,30.2,3101
6.9,5.1,371.9,29.1,3201
5.7,5.5,371.8,30.0,3301
5.6,4.1,372.9,30.4,3401
5.4,3.6,373.4,30.6,3501
4.7,5.1,372.9,30.3,3601
4.2,3.9,373.1,31.8,3701
