FN,FP,TN,TP,sr
14.2,12.9,364.1,21.8,101
9.9,8.4,368.6,26.1,201
11.0,6.5,370.5,25.0,301
9.2,9.4,367.6,26.8,401
10.3,7.9,369.1,25.7,501
9.4,7.5,369.5,26.6,601
8.7,7.5,369.5,27.3,701
9.3,5.6,371.4,26.7,801
6.2,6.1,370.9,29.8,901
8.4,5.7,371.3,27.6,1001
7.6,7.9,369.1,28.4,1101
8.1,5.7,371.3,27.9,1201
7.3,6.6,370.4,28.7,1301
7.2,4.8,372.2,28.8,1401
7.0,5.0,372.0,29.0,1501
8.1,3.9,373.1,27.9,1601
6.9,4.6,372.4,29.1,1701
6.1,4.3,372.7,29.9,1801
4.8,6.4,370.6,31.2,1901
7.0,5.2,371.8,29.0,2001
7.6,5.8,371.2,28.4,2101
6.4,5.2,371.8,29.6,2201
5.8,6.3,370.7,30.2,2301
6.9,4.9,372.1,29.1,2401
5.0,5.0,372.0,31.0,2501
7.4,4.1,372.9,28.6,2601
6.9,5.5,371.5,29.1,2701
5.7,5.1,371.9,30.3,2801
5.6,3.4,373.6,30.4,2901
6.0,4.9,372.1,30.0,3001
6.3,3.4,373.6,29.7,3101
6.3,4.5,372.5,29.7,3201
5.1,4.2,373.2,30.5,3301
5.6,5.1,371.9,30.4,3401
5.7,3.0,374.0,30.3,3501
6.3,4.8,373.2,28.7,3601
3.5,5.1,371.9,32.5,3701
