FN,FP,TN,TP,sr
30.4,26.0,351.0,5.6,101
21.3,5.1,371.9,14.7,201
10.0,6.9,370.1,26.0,301
8.0,7.8,369.2,28.0,401
7.4,5.2,371.8,28.6,501
8.0,5.0,372.0,28.0,601
5.7,8.3,368.7,30.3,701
8.6,7.8,369.2,27.4,801
8.3,7.0,370.0,27.7,901
8.9,6.1,370.9,27.1,1001
8.6,5.9,371.1,27.4,1101
8.2,5.9,371.1,27.8,1201
6.7,6.7,370.3,29.3,1301
7.1,5.3,371.7,28.9,1401
7.5,5.2,371.8,28.5,1501
6.1,5.7,371.3,29.9,1601
6.2,7.1,369.9,29.8,1701
5.6,5.0,372.0,30.4,1801
6.3,4.9,372.1,29.7,1901
6.2,4.2,372.8,29.8,2001
6.7,3.7,373.3,29.3,2101
7.1,5.2,371.8,28.9,2201
6.8,6.0,371.0,29.2,2301
5.5,4.2,372.8,30.5,2401
6.0,4.0,373.0,30.0,2501
7.0,4.1,372.9,29.0,2601
5.6,5.1,371.9,30.4,2701
5.1,4.8,372.2,30.9,2801
5.0,3.5,373.5,31.0,2901
5.5,5.1,371.9,30.5,3001
5.0,3.0,374.0,31.0,3101
4.5,3.7,373.3,31.5,3201
4.9,3.9,373.8,30.4,3301
5.7,3.6,373.4,30.3,3401
5.5,5.2,371.8,30.5,3501
4.6,4.9,373.1,30.4,3601
5.9,2.5,374.5,30.1,3701
