FN,FP,TN,TP,sr
12.6,5.7,371.3,23.4,101
11.8,5.9,371.1,24.2,201
9.5,6.1,370.9,26.5,301
11.4,7.4,369.6,24.6,401
11.3,6.6,370.4,24.7,501
9.8,6.5,370.5,26.2,601
8.4,5.8,371.2,27.6,701
9.8,7.1,369.9,26.2,801
8.4,4.9,372.1,27.6,901
8.8,6.0,371.0,27.2,1001
8.1,5.9,371.1,27.9,1101
8.2,5.2,371.8,27.8,1201
8.4,7.2,369.8,27.6,1301
7.0,5.4,371.6,29.0,1401
7.2,6.0,371.0,28.8,1501
6.9,6.0,371.0,29.1,1601
7.5,5.0,372.0,28.5,1701
6.0,5.0,372.0,30.0,1801
5.7,4.1,372.9,30.3,1901
8.6,4.0,373.0,27.4,2001
7.6,4.3,372.7,28.4,2101
6.3,4.5,372.5,29.7,2201
7.4,4.5,372.5,28.6,2301
6.3,3.4,373.6,29.7,2401
7.0,5.4,371.6,29.0,2501
7.2,4.6,372.4,28.8,2601
5.4,5.3,371.7,30.6,2701
5.6,5.2,371.8,30.4,2801
6.7,4.7,372.3,29.3,2901
6.3,4.2,372.8,29.7,3001
6.0,4.5,372.5,30.0,3101
5.2,3.4,373.6,30.8,3201
5.3,4.1,373.4,30.2,3301
5.3,6.0,371.0,30.7,3401
5.5,4.8,372.2,30.5,3501
4.7,3.8,374.2,30.3,3601
5.5,6.3,370.7,30.5,3701
