FN,FP,TN,TP,sr
25.6,11.3,365.7,10.4,101
10.8,8.4,368.6,25.2,201
6.7,7.1,369.9,29.3,301
9.0,7.1,369.9,27.0,401
7.1,6.9,370.1,28.9,501
7.5,4.3,372.7,28.5,601
9.7,7.0,370.0,26.3,701
8.3,6.9,370.1,27.7,801
7.4,6.9,370.1,28.6,901
7.5,5.9,371.1,28.5,1001
7.9,6.0,371.0,28.1,1101
8.2,5.2,371.8,27.8,1201
9.2,3.7,373.3,26.8,1301
7.1,5.4,371.6,28.9,1401
8.6,4.7,372.3,27.4,1501
7.8,4.6,372.4,28.2,1601
6.7,5.3,371.7,29.3,1701
7.8,4.8,372.2,28.2,1801
7.0,5.6,371.4,29.0,1901
7.2,5.3,371.7,28.8,2001
6.3,4.2,372.8,29.7,2101
7.9,4.1,372.9,28.1,2201
6.1,4.9,372.1,29.9,2301
4.7,5.4,371.6,31.3,2401
6.8,5.6,371.4,29.2,2501
6.0,4.1,372.9,30.0,2601
6.7,5.1,371.9,29.3,2701
6.0,4.2,372.8,30.0,2801
5.6,4.0,373.0,30.4,2901
6.0,3.7,373.3,30.0,3001
4.5,4.5,372.5,31.5,3101
5.5,3.5,373.5,30.5,3201
4.5,4.4,373.2,30.9,3301
4.9,4.0,373.0,31.1,3401
6.4,4.1,372.9,29.6,3501
4.5,4.1,373.9,30.5,3601
5.1,4.0,373.0,30.9,3701
