FN,FP,TN,TP,sr
15.1,7.5,369.5,20.9,101
12.2,7.4,369.6,23.8,201
10.4,5.6,371.4,25.6,301
12.1,6.3,370.7,23.9,401
8.9,8.6,368.4,27.1,501
12.0,6.3,370.7,24.0,601
11.2,5.8,371.2,24.8,701
8.3,7.0,370.0,27.7,801
8.4,6.7,370.3,27.6,901
9.6,7.3,369.7,26.4,1001
7.9,6.4,370.6,28.1,1101
7.6,6.1,370.9,28.4,1201
7.6,7.3,369.7,28.4,1301
8.6,6.3,370.7,27.4,1401
6.6,5.5,371.5,29.4,1501
5.9,4.2,372.8,30.1,1601
6.9,6.1,370.9,29.1,1701
6.3,5.5,371.5,29.7,1801
7.7,5.6,371.4,28.3,1901
5.9,4.8,372.2,30.1,2001
7.5,4.9,372.1,28.5,2101
5.8,6.7,370.3,30.2,2201
7.1,4.1,372.9,28.9,2301
6.4,5.1,371.9,29.6,2401
6.8,4.0,373.0,29.2,2501
5.8,4.6,372.4,30.2,2601
6.8,2.9,374.1,29.2,2701
5.3,4.1,372.9,30.7,2801
6.5,5.6,371.4,29.5,2901
5.4,4.4,372.6,30.6,3001
6.7,4.6,372.4,29.3,3101
7.2,5.1,371.9,28.8,3201
4.8,3.5,374.0,30.7,3301
6.8,5.0,372.0,29.2,3401
6.1,2.5,374.5,29.9,3501
6.2,3.5,374.5,28.8,3601
5.5,4.3,372.7,30.5,3701
