FN,FP,TN,TP,sr
12.5,8.2,368.8,23.5,101
10.7,9.2,367.8,25.3,201
9.1,8.6,368.4,26.9,301
9.2,7.5,369.5,26.8,401
8.2,8.7,368.3,27.8,501
7.7,7.1,369.9,28.3,601
7.1,8.5,368.5,28.9,701
6.6,6.5,370.5,29.4,801
6.6,8.0,369.0,29.4,901
8.0,7.7,369.3,28.0,1001
5.9,7.8,369.2,30.1,1101
6.1,7.2,369.8,29.9,1201
8.0,6.2,370.8,28.0,1301
6.8,5.8,371.2,29.2,1401
8.2,6.9,370.1,27.8,1501
6.4,5.8,371.2,29.6,1601
7.7,6.7,370.3,28.3,1701
6.3,5.4,371.6,29.7,1801
6.6,6.1,370.9,29.4,1901
5.1,5.4,371.6,30.9,2001
5.5,4.3,372.7,30.5,2101
5.4,6.2,370.8,30.6,2201
6.2,6.0,371.0,29.8,2301
6.1,5.1,371.9,29.9,2401
5.5,6.3,370.7,30.5,2501
5.9,4.3,372.7,30.1,2601
5.6,5.0,372.0,30.4,2701
5.7,4.6,372.4,30.3,2801
5.6,5.8,371.2,30.4,2901
5.1,5.8,371.2,30.9,3001
5.3,4.7,372.3,30.7,3101
5.6,4.1,372.9,30.4,3201
5.4,4.4,372.9,30.3,3301
4.8,4.5,372.5,31.2,3401
6.0,5.4,371.6,30.0,3501
5.0,5.6,372.4,30.0,3601
3.7,5.4,371.6,32.3,3701
