FN,FP,TN,TP,sr
32.1,15.7,361.3,3.9,101
22.5,4.6,372.4,13.5,201
8.4,8.2,368.8,27.6,301
8.9,7.8,369.2,27.1,401
9.3,6.9,370.1,26.7,501
7.8,9.4,367.6,28.2,601
6.0,7.7,369.3,30.0,701
8.2,7.2,369.8,27.8,801
7.8,7.7,369.3,28.2,901
7.6,7.3,369.7,28.4,1001
8.2,7.4,369.6,27.8,1101
7.8,5.5,371.5,28.2,1201
5.3,5.3,371.7,30.7,1301
9.0,4.8,372.2,27.0,1401
6.9,4.9,372.1,29.1,1501
8.6,4.9,372.1,27.4,1601
7.0,5.3,371.7,29.0,1701
6.6,4.8,372.2,29.4,1801
6.3,6.2,370.8,29.7,1901
7.0,6.0,371.0,29.0,2001
7.6,4.0,373.0,28.4,2101
6.6,5.4,371.6,29.4,2201
6.8,4.7,372.3,29.2,2301
4.9,2.9,374.1,31.1,2401
5.8,3.6,373.4,30.2,2501
5.5,5.5,371.5,30.5,2601
5.0,3.8,373.2,31.0,2701
5.9,4.6,372.4,30.1,2801
5.2,5.5,371.5,30.8,2901
4.8,4.7,372.3,31.2,3001
7.3,4.4,372.6,28.7,3101
5.2,4.4,372.6,30.8,3201
4.8,3.8,373.9,30.5,3301
4.9,3.8,373.2,31.1,3401
4.4,4.0,373.0,31.6,3501
5.4,3.7,374.3,29.6,3601
5.7,4.3,372.7,30.3,3701
