FN,FP,TN,TP,sr
19.6,12.7,364.3,16.4,101
10.1,5.3,371.7,25.9,201
9.2,8.7,368.3,26.8,301
7.2,10.4,366.6,28.8,401
9.3,5.9,371.1,26.7,501
10.0,6.6,370.4,26.0,601
10.7,6.9,370.1,25.3,701
8.2,6.7,370.3,27.8,801
9.0,7.7,369.3,27.0,901
7.4,5.9,371.1,28.6,1001
9.9,5.1,371.9,26.1,1101
7.4,6.2,370.8,28.6,1201
7.7,6.6,370.4,28.3,1301
6.4,5.5,371.5,29.6,1401
5.4,6.4,370.6,30.6,1501
8.3,4.7,372.3,27.7,1601
5.5,4.3,372.7,30.5,1701
6.9,5.8,371.2,29.1,1801
7.2,5.3,371.7,28.8,1901
6.9,5.4,371.6,29.1,2001
7.1,4.4,372.6,28.9,2101
5.3,4.3,372.7,30.7,2201
6.2,4.1,372.9,29.8,2301
6.3,4.1,372.9,29.7,2401
6.9,4.6,372.4,29.1,2501
8.7,4.8,372.2,27.3,2601
5.5,4.1,372.9,30.5,2701
6.7,4.6,372.4,29.3,2801
4.6,5.1,371.9,31.4,2901
6.3,3.9,373.1,29.7,3001
5.4,2.8,374.2,30.6,3101
6.9,4.0,373.0,29.1,3201
6.3,3.9,373.6,29.2,3301
6.3,3.8,373.2,29.7,3401
6.1,4.6,372.4,29.9,3501
5.4,4.2,373.8,29.6,3601
6.0,5.6,371.4,30.0,3701
