FN,FP,TN,TP,sr
20.0,16.1,360.9,16.0,101
11.1,5.9,371.1,24.9,201
10.9,6.9,370.1,25.1,301
9.6,7.2,369.8,26.4,401
11.1,6.1,370.9,24.9,501
9.1,6.6,370.4,26.9,601
10.0,7.8,369.2,26.0,701
8.6,6.0,371.0,27.4,801
8.6,6.0,371.0,27.4,901
8.2,7.0,370.0,27.8,1001
8.2,6.8,370.2,27.8,1101
7.7,5.2,371.8,28.3,1201
7.8,5.7,371.3,28.2,1301
7.8,6.3,370.7,28.2,1401
8.6,5.0,372.0,27.4,1501
7.6,5.3,371.7,28.4,1601
6.9,5.0,372.0,29.1,1701
7.1,5.4,371.6,28.9,1801
7.1,4.9,372.1,28.9,1901
7.1,6.6,370.4,28.9,2001
7.3,4.8,372.2,28.7,2101
7.0,4.9,372.1,29.0,2201
6.8,5.5,371.5,29.2,2301
6.7,3.4,373.6,29.3,2401
6.2,4.1,372.9,29.8,2501
5.7,5.5,371.5,30.3,2601
6.5,4.3,372.7,29.5,2701
5.9,3.2,373.8,30.1,2801
6.2,6.1,370.9,29.8,2901
6.0,5.5,371.5,30.0,3001
6.4,3.8,373.2,29.6,3101
6.5,3.9,373.1,29.5,3201
5.9,4.2,373.5,29.4,3301
5.7,4.3,372.7,30.3,3401
4.6,4.6,372.4,31.4,3501
5.8,4.7,373.3,29.2,3601
4.9,3.6,373.4,31.1,3701
