FN,FP,TN,TP,sr
16.0,11.9,365.1,20.0,101
9.1,10.5,366.5,26.9,201
8.1,9.2,367.8,27.9,301
7.9,8.5,368.5,28.1,401
9.7,9.7,367.3,26.3,501
7.2,8.1,368.9,28.8,601
7.2,8.3,368.7,28.8,701
8.3,6.1,370.9,27.7,801
7.0,7.6,369.4,29.0,901
8.1,7.8,369.2,27.9,1001
6.4,7.0,370.0,29.6,1101
7.7,6.3,370.7,28.3,1201
8.0,5.4,371.6,28.0,1301
7.1,6.7,370.3,28.9,1401
8.2,6.8,370.2,27.8,1501
6.2,6.5,370.5,29.8,1601
6.0,6.9,370.1,30.0,1701
7.6,4.4,372.6,28.4,1801
4.7,5.0,372.0,31.3,1901
6.7,5.0,372.0,29.3,2001
5.3,6.6,370.4,30.7,2101
5.3,5.8,371.2,30.7,2201
6.4,3.7,373.3,29.6,2301
5.7,4.8,372.2,30.3,2401
6.2,5.3,371.7,29.8,2501
5.3,4.1,372.9,30.7,2601
5.1,5.2,371.8,30.9,2701
4.9,3.4,373.6,31.1,2801
5.7,5.0,372.0,30.3,2901
4.9,4.5,372.5,31.1,3001
5.2,3.7,373.3,30.8,3101
3.9,4.8,372.2,32.1,3201
5.7,4.1,373.4,29.8,3301
3.9,4.7,372.3,32.1,3401
4.9,4.5,372.5,31.1,3501
5.0,5.3,372.7,30.0,3601
5.5,4.6,372.4,30.5,3701
