FN,FP,TN,TP,sr
36.0,0.0,377.0,0.0,101
21.5,4.8,372.2,14.5,201
11.4,5.5,371.5,24.6,301
9.2,8.6,368.4,26.8,401
9.6,5.7,371.3,26.4,501
8.9,5.6,371.4,27.1,601
5.4,7.7,369.3,30.6,701
8.2,6.2,370.8,27.8,801
9.3,7.7,369.3,26.7,901
9.2,6.2,370.8,26.8,1001
10.2,6.1,370.9,25.8,1101
7.0,7.4,369.6,29.0,1201
8.5,5.2,371.8,27.5,1301
7.0,6.9,370.1,29.0,1401
6.7,6.2,370.8,29.3,1501
5.9,7.4,369.6,30.1,1601
5.2,6.8,370.2,30.8,1701
9.0,5.5,371.5,27.0,1801
6.4,6.9,370.1,29.6,1901
6.0,5.1,371.9,30.0,2001
6.7,7.4,369.6,29.3,2101
5.4,5.6,371.4,30.6,2201
8.1,6.9,370.1,27.9,2301
7.6,6.1,370.9,28.4,2401
6.3,5.8,371.2,29.7,2501
7.3,5.8,371.2,28.7,2601
5.9,6.5,370.5,30.1,2701
7.8,5.6,371.4,28.2,2801
8.2,7.0,370.0,27.8,2901
6.1,8.2,368.8,29.9,3001
8.8,4.2,372.8,27.2,3101
7.6,7.1,369.9,28.4,3201
8.3,7.3,370.0,27.4,3301
8.9,4.6,372.4,27.1,3401
6.6,5.4,371.6,29.4,3501
6.9,6.3,371.7,28.1,3601
7.2,6.4,370.6,28.8,3701
