FN,FP,TN,TP,sr
33.1,22.9,354.1,2.9,101
25.7,11.7,365.3,10.3,201
10.0,6.7,370.3,26.0,301
7.3,5.9,371.1,28.7,401
5.9,10.4,366.6,30.1,501
8.0,7.5,369.5,28.0,601
7.1,8.0,369.0,28.9,701
9.6,6.6,370.4,26.4,801
6.3,9.6,367.4,29.7,901
9.2,4.3,372.7,26.8,1001
7.3,5.8,371.2,28.7,1101
8.5,6.4,370.6,27.5,1201
6.9,5.6,371.4,29.1,1301
7.6,5.5,371.5,28.4,1401
7.7,8.4,368.6,28.3,1501
6.3,7.6,369.4,29.7,1601
6.9,7.0,370.0,29.1,1701
6.5,5.0,372.0,29.5,1801
6.6,6.4,370.6,29.4,1901
6.9,4.3,372.7,29.1,2001
7.9,4.3,372.7,28.1,2101
6.7,5.4,371.6,29.3,2201
5.1,4.6,372.4,30.9,2301
5.7,3.9,373.1,30.3,2401
5.8,4.9,372.1,30.2,2501
7.4,3.7,373.3,28.6,2601
6.4,4.3,372.7,29.6,2701
6.6,4.9,372.1,29.4,2801
5.3,4.0,373.0,30.7,2901
5.6,5.3,371.7,30.4,3001
4.4,5.9,371.1,31.6,3101
6.0,4.0,373.0,30.0,3201
4.5,3.8,373.7,31.0,3301
5.2,5.1,371.9,30.8,3401
5.3,3.1,373.9,30.7,3501
4.8,4.0,374.0,30.2,3601
4.2,4.6,372.4,31.8,3701
