FN,FP,MSE,TN,TP,sr
11.2,14.7,0.0029007263922518163,362.3,24.8,101
10.1,9.3,0.0031404358353510895,367.7,25.9,201
8.8,9.3,0.0029519691258585957,367.7,27.2,301
8.7,8.4,0.004281110974202663,368.6,27.3,401
9.7,7.7,0.0031726076760389835,369.3,26.3,501
7.7,7.8,0.00233599376139661,369.2,28.3,601
8.9,7.9,0.004755201295847942,369.1,27.1,701
9.2,6.6,0.0030111070588587172,370.4,26.8,801
8.3,7.9,0.002023085083952373,369.1,27.7,901
7.7,6.3,0.002433415887962228,370.7,28.3,1001
8.5,5.0,0.0024388274646456763,372.0,27.5,1101
7.9,5.3,0.0012725358217053817,371.7,28.1,1201
9.0,5.9,0.002325094608754133,371.1,27.0,1301
6.4,8.7,0.0030760856874441104,368.3,29.6,1401
8.5,5.7,0.00234808406818054,371.3,27.5,1501
6.5,6.4,0.0018880029270513976,370.6,29.5,1601
7.5,6.1,0.0025705883488385964,370.9,28.5,1701
7.4,5.6,0.002658790774450858,371.4,28.6,1801
6.3,7.2,0.002170162672173462,369.8,29.7,1901
6.2,5.2,0.0014484632737703058,371.8,29.8,2001
6.5,5.0,0.0018866250675204435,372.0,29.5,2101
5.4,5.8,0.002217718453813548,371.2,30.6,2201
6.0,3.2,0.001108159484850934,373.8,30.0,2301
6.8,5.2,0.0012910093520184663,371.8,29.2,2401
7.2,4.9,0.0010172150300058074,372.1,28.8,2501
5.8,5.0,0.0009643106328068356,372.0,30.2,2601
4.8,5.0,0.001724541418333205,372.0,31.2,2701
4.5,5.1,0.0012417945987006356,371.9,31.5,2801
5.3,4.5,0.0010918270232709788,372.5,30.7,2901
4.2,4.1,0.0007510330260111639,372.9,31.8,3001
6.3,3.9,0.0012463422965303592,373.1,29.7,3101
5.6,6.0,0.002135084150942163,371.0,30.4,3201
4.4,4.3,0.001625339049299798,373.3,31.0,3301
4.9,3.8,0.0014371802360150928,373.2,31.1,3401
5.7,3.7,0.0023858463968014594,373.3,30.3,3501
4.6,4.3,0.001038995804673787,373.7,30.4,3601
4.9,4.5,0.0012699466452751336,372.5,31.1,3701
