FN,FP,MSE,TN,TP,sr
12.6,14.2,0.004147952924023245,362.8,23.4,101
9.6,8.2,0.0025110014363435296,368.8,26.4,201
7.6,9.4,0.0026056579357606672,367.6,28.4,301
10.1,9.9,0.0038836651188235136,367.1,25.9,401
6.5,9.0,0.0022201745254536455,368.0,29.5,501
9.1,8.3,0.0016948378128001673,368.7,26.9,601
8.1,8.0,0.0040006875287717245,369.0,27.9,701
6.2,7.7,0.001998043511850982,369.3,29.8,801
7.0,7.4,0.001454760995733216,369.6,29.0,901
8.3,7.7,0.0024547410898568137,369.3,27.7,1001
7.9,7.7,0.0031082746993284166,369.3,28.1,1101
7.6,7.5,0.0026879885058559896,369.5,28.4,1201
6.4,7.5,0.003115716232986185,369.5,29.6,1301
7.7,6.7,0.0019671453622704333,370.3,28.3,1401
7.2,6.5,0.0037760888363499575,370.5,28.8,1501
7.4,4.9,0.0017536298624281962,372.1,28.6,1601
6.5,6.2,0.002092382091931727,370.8,29.5,1701
5.6,5.2,0.0012460348654792315,371.8,30.4,1801
6.2,4.8,0.0017354469059576271,372.2,29.8,1901
6.7,6.5,0.0014803406750308185,370.5,29.3,2001
5.9,5.4,0.0027573330706403827,371.6,30.1,2101
5.8,5.9,0.0011978919054274509,371.1,30.2,2201
6.5,4.4,0.0015448228237433055,372.6,29.5,2301
6.1,5.4,0.0014070864158682397,371.6,29.9,2401
6.1,5.5,0.001458624371242267,371.5,29.9,2501
5.1,4.8,0.0016052827825737488,372.2,30.9,2601
6.5,4.8,0.0021626741820605587,372.2,29.5,2701
5.4,5.4,0.0022088353493762494,371.6,30.6,2801
5.6,4.4,0.0014153560413849688,372.6,30.4,2901
6.6,4.7,0.0017961755639117033,372.3,29.4,3001
5.9,4.1,0.000560629952013169,372.9,30.1,3101
6.0,3.7,0.0005434205521899205,373.3,30.0,3201
5.3,5.2,0.0014535200730725604,372.3,30.2,3301
4.6,4.2,0.0005097945194133221,372.8,31.4,3401
6.7,4.6,0.0014648479905542977,372.4,29.3,3501
4.7,4.2,0.0009225523158682703,373.8,30.3,3601
4.8,3.8,0.0011687006590078322,373.2,31.2,3701
