FN,FP,TN,TP,sr
35.2,15.3,361.7,0.8,101
22.6,8.2,368.8,13.4,201
15.3,6.6,370.4,20.7,301
10.3,6.9,370.1,25.7,401
8.2,6.5,370.5,27.8,501
7.4,8.4,368.6,28.6,601
6.6,8.2,368.8,29.4,701
7.9,8.3,368.7,28.1,801
8.3,6.0,371.0,27.7,901
6.5,7.2,369.8,29.5,1001
5.4,6.5,370.5,30.6,1101
6.7,6.8,370.2,29.3,1201
8.4,4.9,372.1,27.6,1301
5.8,7.0,370.0,30.2,1401
7.7,4.5,372.5,28.3,1501
7.0,5.7,371.3,29.0,1601
5.7,4.0,373.0,30.3,1701
5.5,5.4,371.6,30.5,1801
5.2,3.7,373.3,30.8,1901
5.8,4.6,372.4,30.2,2001
6.5,3.9,373.1,29.5,2101
5.7,5.2,371.8,30.3,2201
6.3,4.2,372.8,29.7,2301
6.0,3.5,373.5,30.0,2401
6.1,4.0,373.0,29.9,2501
4.7,4.0,373.0,31.3,2601
5.3,4.8,372.2,30.7,2701
4.9,5.4,371.6,31.1,2801
6.1,3.8,373.2,29.9,2901
5.4,3.9,373.1,30.6,3001
6.4,5.0,372.0,29.6,3101
5.2,4.5,372.5,30.8,3201
4.5,4.4,373.2,30.9,3301
4.7,4.2,372.8,31.3,3401
3.5,5.1,371.9,32.5,3501
4.6,4.6,373.4,30.4,3601
4.9,3.5,373.5,31.1,3701
