FN,FP,TN,TP,sr
23.0,9.0,368.0,13.0,101
11.5,10.0,367.0,24.5,201
9.0,8.5,368.5,27.0,301
9.4,6.1,370.9,26.6,401
8.3,7.6,369.4,27.7,501
7.0,7.0,370.0,29.0,601
9.1,5.0,372.0,26.9,701
7.9,5.0,372.0,28.1,801
7.5,6.1,370.9,28.5,901
8.8,5.6,371.4,27.2,1001
7.1,7.6,369.4,28.9,1101
7.2,5.2,371.8,28.8,1201
9.1,4.6,372.4,26.9,1301
7.6,6.2,370.8,28.4,1401
8.5,4.7,372.3,27.5,1501
8.4,3.9,373.1,27.6,1601
5.9,6.0,371.0,30.1,1701
7.5,5.5,371.5,28.5,1801
6.6,4.0,373.0,29.4,1901
7.1,5.5,371.5,28.9,2001
6.0,4.3,372.7,30.0,2101
7.5,5.3,371.7,28.5,2201
4.9,4.4,372.6,31.1,2301
5.9,5.3,371.7,30.1,2401
6.4,4.5,372.5,29.6,2501
5.1,4.2,372.8,30.9,2601
6.8,4.2,372.8,29.2,2701
5.6,5.3,371.7,30.4,2801
5.6,4.3,372.7,30.4,2901
5.3,5.3,371.7,30.7,3001
4.7,4.4,372.6,31.3,3101
5.8,4.6,372.4,30.2,3201
5.7,5.1,372.7,29.5,3301
5.2,4.7,372.3,30.8,3401
5.7,4.3,372.7,30.3,3501
5.7,3.9,374.1,29.3,3601
4.1,4.7,372.3,31.9,3701
