FN,FP,TN,TP,sr
34.2,14.4,362.6,1.8,101
24.1,14.6,362.4,11.9,201
11.2,8.9,368.1,24.8,301
9.0,6.9,370.1,27.0,401
7.9,6.2,370.8,28.1,501
8.8,6.8,370.2,27.2,601
6.8,7.9,369.1,29.2,701
9.2,7.6,369.4,26.8,801
7.2,8.8,368.2,28.8,901
6.8,6.6,370.4,29.2,1001
6.9,7.1,369.9,29.1,1101
6.7,6.0,371.0,29.3,1201
7.1,7.1,369.9,28.9,1301
7.4,5.4,371.6,28.6,1401
6.6,5.3,371.7,29.4,1501
6.8,5.6,371.4,29.2,1601
7.0,5.7,371.3,29.0,1701
6.5,5.2,371.8,29.5,1801
7.5,5.5,371.5,28.5,1901
6.6,5.4,371.6,29.4,2001
6.1,4.7,372.3,29.9,2101
5.7,4.6,372.4,30.3,2201
5.6,4.5,372.5,30.4,2301
5.8,4.4,372.6,30.2,2401
6.0,4.7,372.3,30.0,2501
7.5,4.7,372.3,28.5,2601
6.2,3.8,373.2,29.8,2701
6.4,4.2,372.8,29.6,2801
5.1,3.6,373.4,30.9,2901
7.3,4.0,373.0,28.7,3001
5.7,4.7,372.3,30.3,3101
5.3,4.0,373.0,30.7,3201
4.3,3.9,373.9,30.9,3301
5.2,4.6,372.4,30.8,3401
3.8,3.7,373.3,32.2,3501
4.2,4.0,374.0,30.8,3601
5.3,4.2,372.8,30.7,3701
