FN,FP,TN,TP,sr
13.7,9.4,367.6,22.3,101
9.2,12.0,365.0,26.8,201
8.8,9.5,367.5,27.2,301
10.0,10.5,366.5,26.0,401
8.2,9.2,367.8,27.8,501
8.3,7.6,369.4,27.7,601
7.3,9.5,367.5,28.7,701
7.7,7.8,369.2,28.3,801
8.7,7.4,369.6,27.3,901
7.1,6.7,370.3,28.9,1001
6.9,7.3,369.7,29.1,1101
5.3,8.2,368.8,30.7,1201
8.5,5.0,372.0,27.5,1301
5.5,6.6,370.4,30.5,1401
6.1,6.8,370.2,29.9,1501
7.2,5.8,371.2,28.8,1601
5.2,5.8,371.2,30.8,1701
5.7,6.4,370.6,30.3,1801
5.2,5.5,371.5,30.8,1901
5.3,5.7,371.3,30.7,2001
8.9,6.3,370.7,27.1,2101
8.3,5.1,371.9,27.7,2201
5.2,5.4,371.6,30.8,2301
4.9,4.9,372.1,31.1,2401
5.0,5.4,371.6,31.0,2501
4.7,4.5,372.5,31.3,2601
4.2,5.5,371.5,31.8,2701
6.0,5.7,371.3,30.0,2801
6.3,4.2,372.8,29.7,2901
5.3,4.7,372.3,30.7,3001
4.9,4.3,372.7,31.1,3101
4.2,4.8,372.2,31.8,3201
5.8,4.3,373.5,29.4,3301
4.3,4.1,372.9,31.7,3401
5.0,3.3,373.7,31.0,3501
3.7,3.4,374.6,31.3,3601
3.5,3.9,373.1,32.5,3701
