FN,FP,TN,TP,sr
18.4,7.7,369.3,17.6,101
9.9,7.9,369.1,26.1,201
10.0,8.2,368.8,26.0,301
9.8,9.0,368.0,26.2,401
11.9,6.3,370.7,24.1,501
8.0,5.9,371.1,28.0,601
9.8,6.0,371.0,26.2,701
7.7,7.7,369.3,28.3,801
8.6,6.2,370.8,27.4,901
9.1,7.6,369.4,26.9,1001
9.5,6.4,370.6,26.5,1101
8.6,4.7,372.3,27.4,1201
7.4,6.6,370.4,28.6,1301
6.0,6.9,370.1,30.0,1401
7.3,6.0,371.0,28.7,1501
7.3,5.8,371.2,28.7,1601
7.7,5.7,371.3,28.3,1701
7.4,6.4,370.6,28.6,1801
6.0,5.2,371.8,30.0,1901
7.3,5.7,371.3,28.7,2001
6.0,6.4,370.6,30.0,2101
6.7,4.9,372.1,29.3,2201
5.7,6.5,370.5,30.3,2301
8.3,4.3,372.7,27.7,2401
6.0,5.1,371.9,30.0,2501
7.7,6.0,371.0,28.3,2601
6.1,4.9,372.1,29.9,2701
7.3,4.6,372.4,28.7,2801
6.4,4.6,372.4,29.6,2901
7.0,4.4,372.6,29.0,3001
5.6,3.7,373.3,30.4,3101
6.4,3.8,373.2,29.6,3201
5.0,4.8,373.0,30.2,3301
4.1,4.7,372.3,31.9,3401
7.3,4.8,372.2,28.7,3501
5.6,3.4,374.6,29.4,3601
6.1,3.3,373.7,29.9,3701
