FN,FP,TN,TP,sr
33.4,23.8,353.2,2.6,101
15.0,11.8,365.2,21.0,201
8.5,9.1,367.9,27.5,301
8.4,7.4,369.6,27.6,401
8.6,5.5,371.5,27.4,501
9.4,5.9,371.1,26.6,601
8.6,4.8,372.2,27.4,701
6.3,7.0,370.0,29.7,801
9.9,6.9,370.1,26.1,901
8.4,6.3,370.7,27.6,1001
7.8,5.5,371.5,28.2,1101
7.0,6.3,370.7,29.0,1201
7.3,5.2,371.8,28.7,1301
7.4,4.7,372.3,28.6,1401
6.6,5.6,371.4,29.4,1501
7.4,6.3,370.7,28.6,1601
7.5,5.4,371.6,28.5,1701
6.5,5.1,371.9,29.5,1801
6.4,4.9,372.1,29.6,1901
6.3,5.8,371.2,29.7,2001
6.6,4.6,372.4,29.4,2101
5.8,4.8,372.2,30.2,2201
4.7,6.0,371.0,31.3,2301
7.8,3.4,373.6,28.2,2401
6.5,4.2,372.8,29.5,2501
5.9,3.9,373.1,30.1,2601
5.7,4.5,372.5,30.3,2701
5.4,4.5,372.5,30.6,2801
5.5,5.0,372.0,30.5,2901
6.0,4.6,372.4,30.0,3001
6.9,3.7,373.3,29.1,3101
4.5,4.5,372.5,31.5,3201
4.9,5.7,371.9,30.5,3301
5.2,4.1,372.9,30.8,3401
5.4,3.6,373.4,30.6,3501
5.1,3.7,374.3,29.9,3601
4.9,4.2,372.8,31.1,3701
