FN,FP,TN,TP,sr
13.9,12.6,364.4,22.1,101
11.4,8.2,368.8,24.6,201
8.3,9.1,367.9,27.7,301
9.8,8.3,368.7,26.2,401
7.3,8.0,369.0,28.7,501
8.1,7.7,369.3,27.9,601
7.7,7.4,369.6,28.3,701
8.1,8.3,368.7,27.9,801
8.8,7.1,369.9,27.2,901
8.3,6.9,370.1,27.7,1001
7.0,5.8,371.2,29.0,1101
8.8,5.6,371.4,27.2,1201
7.2,7.3,369.7,28.8,1301
6.5,5.8,371.2,29.5,1401
6.0,6.6,370.4,30.0,1501
5.8,6.0,371.0,30.2,1601
6.7,5.8,371.2,29.3,1701
7.5,5.4,371.6,28.5,1801
5.9,4.1,372.9,30.1,1901
5.5,4.2,372.8,30.5,2001
7.1,5.0,372.0,28.9,2101
7.1,4.7,372.3,28.9,2201
6.3,5.0,372.0,29.7,2301
5.7,5.3,371.7,30.3,2401
6.5,4.8,372.2,29.5,2501
4.9,4.5,372.5,31.1,2601
4.5,5.5,371.5,31.5,2701
6.5,4.1,372.9,29.5,2801
5.6,4.8,372.2,30.4,2901
6.4,5.4,371.6,29.6,3001
5.5,3.3,373.7,30.5,3101
4.2,4.6,372.4,31.8,3201
3.5,4.0,373.6,31.9,3301
6.6,4.9,372.1,29.4,3401
5.0,5.3,371.7,31.0,3501
4.4,3.4,374.6,30.6,3601
6.2,4.6,372.4,29.8,3701
