FN,FP,MSE,TN,TP,sr
31.0,6.2,0.008336320860670205,370.8,5.0,101
16.7,9.2,0.004409978401370045,367.8,19.3,201
10.3,8.3,0.002702688589869441,368.7,25.7,301
8.2,8.9,0.0020289014364236286,368.1,27.8,401
6.0,8.3,0.002609508158105953,368.7,30.0,501
6.9,8.6,0.002371259433637938,368.4,29.1,601
7.9,7.1,0.002325710229678878,369.9,28.1,701
7.2,7.9,0.001615647935421328,369.1,28.8,801
7.6,7.8,0.0013450609791970977,369.2,28.4,901
5.6,6.1,0.0016506552822062076,370.9,30.4,1001
6.3,4.8,0.001308556803110861,372.2,29.7,1101
8.4,6.9,0.0018124812365703953,370.1,27.6,1201
7.8,4.8,0.0014261632352709614,372.2,28.2,1301
8.3,4.4,0.0013034121507213392,372.6,27.7,1401
7.3,5.4,0.001726253180793512,371.6,28.7,1501
7.2,4.6,0.0017249946909025347,372.4,28.8,1601
7.9,5.0,0.0022362958471949775,372.0,28.1,1701
6.8,5.2,0.0018593908850106787,371.8,29.2,1801
6.7,4.7,0.001959264016751643,372.3,29.3,1901
7.9,4.7,0.0012964996351178403,372.3,28.1,2001
6.7,4.6,0.0013313034078077284,372.4,29.3,2101
7.9,4.7,0.001279458272405215,372.3,28.1,2201
5.5,4.1,0.0015802913921020337,372.9,30.5,2301
7.8,5.7,0.0017321203150552755,371.3,28.2,2401
6.4,4.1,0.0011683111347015017,372.9,29.6,2501
6.1,5.0,0.0014654880663096978,372.0,29.9,2601
6.6,4.7,0.0015409287540059792,372.3,29.4,2701
6.7,4.1,0.001764300495123508,372.9,29.3,2801
5.6,5.0,0.0021255730824793063,372.0,30.4,2901
5.1,5.0,0.0012255356077335014,372.0,30.9,3001
6.3,4.4,0.0016440933526408064,372.6,29.7,3101
5.6,5.9,0.001445420950102518,371.1,30.4,3201
5.5,4.6,0.0015420131569050426,372.7,30.2,3301
5.0,4.9,0.0015383344993904233,372.1,31.0,3401
5.5,4.7,0.0016996033026521046,372.3,30.5,3501
4.9,4.4,0.001580641030227902,373.6,30.1,3601
5.4,3.3,0.0010914364265014469,373.7,30.6,3701
