FN,FP,TN,TP,sr
19.3,22.3,354.7,16.7,101
11.8,7.4,369.6,24.2,201
10.7,7.1,369.9,25.3,301
10.0,6.9,370.1,26.0,401
9.6,6.7,370.3,26.4,501
11.4,4.6,372.4,24.6,601
10.1,6.2,370.8,25.9,701
8.9,6.4,370.6,27.1,801
8.6,7.1,369.9,27.4,901
9.3,4.8,372.2,26.7,1001
7.0,4.6,372.4,29.0,1101
7.3,5.5,371.5,28.7,1201
7.3,7.4,369.6,28.7,1301
8.4,5.3,371.7,27.6,1401
7.3,6.0,371.0,28.7,1501
6.3,5.9,371.1,29.7,1601
8.2,5.0,372.0,27.8,1701
6.7,5.7,371.3,29.3,1801
6.2,4.9,372.1,29.8,1901
6.5,4.5,372.5,29.5,2001
6.6,4.8,372.2,29.4,2101
7.8,6.3,370.7,28.2,2201
6.6,5.5,371.5,29.4,2301
5.0,4.4,372.6,31.0,2401
6.5,4.5,372.5,29.5,2501
5.7,5.2,371.8,30.3,2601
6.7,4.7,372.3,29.3,2701
6.1,4.5,372.5,29.9,2801
5.8,5.9,371.1,30.2,2901
6.4,3.8,373.2,29.6,3001
6.5,4.2,372.8,29.5,3101
6.9,4.0,373.0,29.1,3201
6.0,3.9,373.7,29.4,3301
6.6,4.7,372.3,29.4,3401
6.4,4.2,372.8,29.6,3501
5.0,4.5,373.5,30.0,3601
7.0,2.9,374.1,29.0,3701
