FN,FP,TN,TP,sr
35.0,9.7,367.3,1.0,101
22.9,4.8,372.2,13.1,201
11.0,5.5,371.5,25.0,301
10.2,6.9,370.1,25.8,401
9.5,6.5,370.5,26.5,501
7.1,8.2,368.8,28.9,601
6.7,6.9,370.1,29.3,701
7.1,5.9,371.1,28.9,801
8.3,5.4,371.6,27.7,901
7.5,6.5,370.5,28.5,1001
8.7,5.1,371.9,27.3,1101
6.2,6.0,371.0,29.8,1201
8.4,5.2,371.8,27.6,1301
5.7,5.4,371.6,30.3,1401
7.7,5.1,371.9,28.3,1501
6.3,3.6,373.4,29.7,1601
5.9,6.4,370.6,30.1,1701
6.1,4.6,372.4,29.9,1801
7.4,5.2,371.8,28.6,1901
6.6,4.0,373.0,29.4,2001
6.8,4.7,372.3,29.2,2101
7.0,4.2,372.8,29.0,2201
4.7,4.4,372.6,31.3,2301
5.6,5.1,371.9,30.4,2401
6.7,2.7,374.3,29.3,2501
7.0,5.1,371.9,29.0,2601
4.5,5.5,371.5,31.5,2701
6.3,4.7,372.3,29.7,2801
4.4,4.4,372.6,31.6,2901
6.2,5.2,371.8,29.8,3001
6.3,3.2,373.8,29.7,3101
4.5,4.7,372.3,31.5,3201
4.7,4.4,373.2,30.7,3301
5.5,3.6,373.4,30.5,3401
4.4,4.2,372.8,31.6,3501
4.1,3.3,374.7,30.9,3601
4.7,3.9,373.1,31.3,3701
