FN,FP,MSE,TN,TP,sr
33.3,7.6,0.007998281306198271,369.4,2.7,101
12.8,11.3,0.0034715791122186175,365.7,23.2,201
9.8,6.8,0.0020833023168556385,370.2,26.2,301
7.9,5.4,0.0007978174236915215,371.6,28.1,401
7.3,9.1,0.002593907699391728,367.9,28.7,501
8.1,6.3,0.0027303835457089085,370.7,27.9,601
7.7,7.4,0.001158499371480699,369.6,28.3,701
5.4,8.0,0.0018399535386265404,369.0,30.6,801
8.1,6.0,0.0017307633506489666,371.0,27.9,901
7.2,8.2,0.001934600746018361,368.8,28.8,1001
9.6,4.5,0.0021160916639382903,372.5,26.4,1101
9.8,4.9,0.0021092757727486228,372.1,26.2,1201
8.2,5.2,0.002001534350918648,371.8,27.8,1301
6.9,5.1,0.0010399189755509242,371.9,29.1,1401
5.9,4.9,0.001704579393527967,372.1,30.1,1501
7.7,4.7,0.0014568135922164436,372.3,28.3,1601
8.3,3.6,0.0011772756276699973,373.4,27.7,1701
7.2,3.1,0.001733761068479708,373.9,28.8,1801
8.5,4.0,0.0011300356772769543,373.0,27.5,1901
7.1,3.3,0.0011059010548411315,373.7,28.9,2001
5.6,6.3,0.0015260808252711153,370.7,30.4,2101
7.8,5.2,0.0015032021229205946,371.8,28.2,2201
6.1,4.4,0.0015224862943317157,372.6,29.9,2301
5.4,4.6,0.0011796785651484799,372.4,30.6,2401
6.8,4.9,0.0014824536372297832,372.1,29.2,2501
5.3,5.9,0.0017289947427889662,371.1,30.7,2601
7.3,3.9,0.001247486587663684,373.1,28.7,2701
5.2,3.7,0.0008971049208441968,373.3,30.8,2801
5.7,4.9,0.0009960448183420692,372.1,30.3,2901
5.4,4.5,0.0011507031016230811,372.5,30.6,3001
4.9,6.8,0.0010712958666080933,370.2,31.1,3101
4.7,3.9,0.001292422109414316,373.1,31.3,3201
4.6,5.8,0.002170400777480497,371.8,30.8,3301
5.8,4.0,0.0017117339191503416,373.0,30.2,3401
5.5,4.8,0.0014666492044598995,372.2,30.5,3501
5.3,3.9,0.001073715734041261,374.1,29.7,3601
5.2,4.5,0.001058330503490538,372.5,30.8,3701
