FN,FP,TN,TP,sr
35.2,5.1,371.9,0.8,101
20.4,8.3,368.7,15.6,201
11.9,7.8,369.2,24.1,301
8.3,5.6,371.4,27.7,401
9.2,6.7,370.3,26.8,501
6.4,6.3,370.7,29.6,601
6.9,6.8,370.2,29.1,701
7.1,7.4,369.6,28.9,801
8.4,6.2,370.8,27.6,901
7.4,7.6,369.4,28.6,1001
7.6,6.4,370.6,28.4,1101
5.6,6.0,371.0,30.4,1201
5.8,5.9,371.1,30.2,1301
7.1,6.3,370.7,28.9,1401
6.0,5.5,371.5,30.0,1501
7.3,4.6,372.4,28.7,1601
5.6,5.3,371.7,30.4,1701
6.3,6.3,370.7,29.7,1801
6.2,4.9,372.1,29.8,1901
6.4,5.4,371.6,29.6,2001
5.8,6.9,370.1,30.2,2101
7.0,5.0,372.0,29.0,2201
5.6,4.3,372.7,30.4,2301
6.5,4.5,372.5,29.5,2401
7.4,4.5,372.5,28.6,2501
5.3,4.7,372.3,30.7,2601
5.4,5.0,372.0,30.6,2701
5.2,3.9,373.1,30.8,2801
6.6,4.9,372.1,29.4,2901
4.3,4.9,372.1,31.7,3001
5.1,4.4,372.6,30.9,3101
4.7,5.0,372.0,31.3,3201
5.6,4.0,373.7,29.7,3301
4.1,2.3,374.7,31.9,3401
4.2,5.0,372.0,31.8,3501
5.3,3.1,374.9,29.7,3601
5.5,4.0,373.0,30.5,3701
