FN,FP,TN,TP,sr
15.8,10.8,366.2,20.2,101
8.9,11.2,365.8,27.1,201
8.9,9.7,367.3,27.1,301
9.2,7.3,369.7,26.8,401
8.8,8.6,368.4,27.2,501
8.5,7.2,369.8,27.5,601
7.4,6.7,370.3,28.6,701
7.2,6.8,370.2,28.8,801
7.3,6.2,370.8,28.7,901
6.7,6.7,370.3,29.3,1001
6.4,7.0,370.0,29.6,1101
6.3,6.6,370.4,29.7,1201
5.1,7.1,369.9,30.9,1301
5.7,7.4,369.6,30.3,1401
7.6,5.1,371.9,28.4,1501
8.3,5.2,371.8,27.7,1601
8.8,6.6,370.4,27.2,1701
8.0,6.4,370.6,28.0,1801
6.6,7.0,370.0,29.4,1901
6.3,6.9,370.1,29.7,2001
6.2,8.3,368.7,29.8,2101
6.2,4.9,372.1,29.8,2201
7.4,6.1,370.9,28.6,2301
5.2,6.5,370.5,30.8,2401
6.7,8.6,368.4,29.3,2501
6.2,6.7,370.3,29.8,2601
6.3,6.5,370.5,29.7,2701
6.6,7.5,369.5,29.4,2801
9.5,6.9,370.1,26.5,2901
6.4,6.2,370.8,29.6,3001
6.4,7.8,369.2,29.6,3101
7.7,8.3,368.7,28.3,3201
5.7,6.0,371.5,29.8,3301
8.5,5.7,371.3,27.5,3401
7.2,6.1,370.9,28.8,3501
6.9,6.7,371.3,28.1,3601
6.6,6.0,371.0,29.4,3701
