FN,FP,MSE,TN,TP,sr
10.0,10.5,0.002753034011897337,366.5,26.0,101
9.9,7.9,0.00193796519594657,369.1,26.1,201
10.7,7.0,0.0038517434609751143,370.0,25.3,301
8.8,7.8,0.0032420634920634927,369.2,27.2,401
8.5,10.6,0.0034801850242878233,366.4,27.5,501
8.6,7.1,0.001492259643081356,369.9,27.4,601
9.7,8.1,0.0022843295043955747,368.9,26.3,701
8.3,5.7,0.004003858284082071,371.3,27.7,801
9.0,6.9,0.0033113115539696605,370.1,27.0,901
8.0,7.8,0.0027678553381610105,369.2,28.0,1001
6.8,8.0,0.002842526405270457,369.0,29.2,1101
7.1,8.8,0.0024855938400467343,368.2,28.9,1201
8.3,4.8,0.002133471019769822,372.2,27.7,1301
6.7,7.4,0.0017852993908314047,369.6,29.3,1401
6.2,6.9,0.0021584192030349673,370.1,29.8,1501
5.2,3.7,0.0008804131880891641,373.3,30.8,1601
7.2,6.0,0.00212431848016486,371.0,28.8,1701
7.7,5.3,0.0033589731620658507,371.7,28.3,1801
7.7,5.7,0.0014028750155554814,371.3,28.3,1901
6.0,4.7,0.0017529749605702002,372.3,30.0,2001
5.8,5.5,0.0018935518689311942,371.5,30.2,2101
6.5,6.7,0.001155537524886423,370.3,29.5,2201
6.0,6.0,0.0012938159390797712,371.0,30.0,2301
5.8,5.8,0.0017599258302202169,371.2,30.2,2401
6.6,4.3,0.0014793941468255198,372.7,29.4,2501
5.1,4.8,0.0012506994352007935,372.2,30.9,2601
5.8,3.6,0.0006735017281908678,373.4,30.2,2701
5.7,5.1,0.0006009695711859146,371.9,30.3,2801
4.0,4.4,0.000881429199542374,372.6,32.0,2901
4.2,3.5,0.0014298740124841776,373.5,31.8,3001
4.6,4.6,0.0013687551482608714,372.4,31.4,3101
6.0,5.3,0.0019916444853894663,371.7,30.0,3201
4.5,3.9,0.0010665014630446895,373.4,31.2,3301
5.8,4.2,0.0015643390506568406,372.8,30.2,3401
5.0,3.4,0.000655806976188992,373.6,31.0,3501
5.9,4.8,0.0019264597515224631,373.2,29.1,3601
5.8,5.1,0.0009889359749303765,371.9,30.2,3701
