FN,FP,TN,TP,sr
27.1,21.8,355.2,8.9,101
14.5,7.8,369.2,21.5,201
11.8,9.2,367.8,24.2,301
8.2,8.4,368.6,27.8,401
8.7,5.8,371.2,27.3,501
8.1,6.1,370.9,27.9,601
8.1,6.5,370.5,27.9,701
7.6,7.2,369.8,28.4,801
8.9,4.0,373.0,27.1,901
8.2,6.5,370.5,27.8,1001
7.1,6.2,370.8,28.9,1101
7.4,6.4,370.6,28.6,1201
8.1,5.8,371.2,27.9,1301
7.0,5.8,371.2,29.0,1401
7.7,4.7,372.3,28.3,1501
8.4,6.2,370.8,27.6,1601
7.0,5.0,372.0,29.0,1701
7.2,4.3,372.7,28.8,1801
6.4,3.8,373.2,29.6,1901
6.6,3.7,373.3,29.4,2001
6.1,4.6,372.4,29.9,2101
5.1,4.1,372.9,30.9,2201
4.8,5.0,372.0,31.2,2301
6.5,3.5,373.5,29.5,2401
6.5,3.8,373.2,29.5,2501
6.0,4.7,372.3,30.0,2601
5.1,4.1,372.9,30.9,2701
4.1,3.8,373.2,31.9,2801
6.1,5.1,371.9,29.9,2901
6.4,5.4,371.6,29.6,3001
4.9,4.1,372.9,31.1,3101
4.4,3.4,373.6,31.6,3201
6.0,5.2,372.4,29.4,3301
6.3,3.7,373.3,29.7,3401
5.3,4.7,372.3,30.7,3501
4.9,3.2,374.8,30.1,3601
5.5,3.8,373.2,30.5,3701
