FN,FP,TN,TP,sr
12.1,11.8,365.2,23.9,101
11.2,7.3,369.7,24.8,201
9.5,8.2,368.8,26.5,301
10.1,6.6,370.4,25.9,401
8.4,6.4,370.6,27.6,501
9.8,7.9,369.1,26.2,601
8.5,8.7,368.3,27.5,701
8.1,5.1,371.9,27.9,801
8.6,7.8,369.2,27.4,901
6.6,6.9,370.1,29.4,1001
7.2,6.6,370.4,28.8,1101
5.1,6.5,370.5,30.9,1201
6.5,5.1,371.9,29.5,1301
5.1,5.5,371.5,30.9,1401
5.7,9.4,367.6,30.3,1501
7.0,3.6,373.4,29.0,1601
5.8,7.3,369.7,30.2,1701
4.7,8.2,368.8,31.3,1801
8.1,5.7,371.3,27.9,1901
5.8,6.3,370.7,30.2,2001
8.1,4.3,372.7,27.9,2101
6.6,7.5,369.5,29.4,2201
4.6,6.1,370.9,31.4,2301
5.9,5.5,371.5,30.1,2401
6.5,7.9,369.1,29.5,2501
7.5,7.7,369.3,28.5,2601
8.2,8.1,368.9,27.8,2701
6.4,5.9,371.1,29.6,2801
9.0,5.2,371.8,27.0,2901
8.4,5.8,371.2,27.6,3001
6.9,6.7,370.3,29.1,3101
6.8,7.6,369.4,29.2,3201
6.2,6.0,371.8,29.0,3301
7.4,5.4,371.6,28.6,3401
7.0,7.0,370.0,29.0,3501
6.5,7.1,370.9,28.5,3601
8.1,6.4,370.6,27.9,3701
