FN,FP,TN,TP,sr
19.7,18.5,358.5,16.3,101
9.2,10.8,366.2,26.8,201
12.0,6.1,370.9,24.0,301
12.8,4.7,372.3,23.2,401
9.3,8.8,368.2,26.7,501
10.0,7.4,369.6,26.0,601
9.9,6.3,370.7,26.1,701
8.3,6.3,370.7,27.7,801
7.5,7.8,369.2,28.5,901
8.9,6.7,370.3,27.1,1001
9.2,6.0,371.0,26.8,1101
9.4,5.4,371.6,26.6,1201
6.9,6.6,370.4,29.1,1301
7.4,5.3,371.7,28.6,1401
7.4,4.1,372.9,28.6,1501
7.0,5.3,371.7,29.0,1601
8.2,5.6,371.4,27.8,1701
6.4,4.8,372.2,29.6,1801
7.3,4.8,372.2,28.7,1901
7.1,5.4,371.6,28.9,2001
6.3,4.8,372.2,29.7,2101
7.5,4.5,372.5,28.5,2201
7.3,5.1,371.9,28.7,2301
7.8,4.9,372.1,28.2,2401
5.6,3.5,373.5,30.4,2501
7.6,5.7,371.3,28.4,2601
6.3,4.3,372.7,29.7,2701
6.5,4.9,372.1,29.5,2801
6.1,4.7,372.3,29.9,2901
5.4,4.6,372.4,30.6,3001
4.5,6.4,370.6,31.5,3101
6.6,5.1,371.9,29.4,3201
5.7,4.1,373.5,29.7,3301
4.7,4.5,372.5,31.3,3401
5.8,5.3,371.7,30.2,3501
5.1,3.1,374.9,29.9,3601
5.0,3.4,373.6,31.0,3701
