FN,FP,TN,TP,sr
29.2,14.5,362.5,6.8,101
13.9,10.9,366.1,22.1,201
8.1,8.5,368.5,27.9,301
7.3,9.1,367.9,28.7,401
10.2,6.6,370.4,25.8,501
8.7,5.1,371.9,27.3,601
8.0,6.6,370.4,28.0,701
6.2,8.9,368.1,29.8,801
8.4,7.3,369.7,27.6,901
6.0,8.8,368.2,30.0,1001
7.2,6.3,370.7,28.8,1101
7.3,4.9,372.1,28.7,1201
8.1,5.7,371.3,27.9,1301
6.6,4.4,372.6,29.4,1401
7.2,6.3,370.7,28.8,1501
8.2,3.4,373.6,27.8,1601
7.0,5.1,371.9,29.0,1701
5.6,3.9,373.1,30.4,1801
6.1,4.8,372.2,29.9,1901
6.4,4.2,372.8,29.6,2001
6.9,5.3,371.7,29.1,2101
6.3,5.2,371.8,29.7,2201
7.2,5.0,372.0,28.8,2301
6.2,5.3,371.7,29.8,2401
4.7,5.0,372.0,31.3,2501
5.9,4.8,372.2,30.1,2601
6.6,3.8,373.2,29.4,2701
6.0,5.5,371.5,30.0,2801
5.5,4.0,373.0,30.5,2901
4.6,2.8,374.2,31.4,3001
4.8,5.1,371.9,31.2,3101
4.9,4.2,372.8,31.1,3201
5.4,4.1,373.7,29.8,3301
4.1,3.4,373.6,31.9,3401
5.6,4.6,372.4,30.4,3501
5.3,2.8,375.2,29.7,3601
4.9,4.9,372.1,31.1,3701
