FN,FP,TN,TP,sr
28.8,15.1,361.9,7.2,101
14.8,9.0,368.0,21.2,201
9.9,6.0,371.0,26.1,301
6.6,7.3,369.7,29.4,401
9.9,6.3,370.7,26.1,501
10.7,6.9,370.1,25.3,601
8.3,6.4,370.6,27.7,701
8.2,8.3,368.7,27.8,801
8.5,6.2,370.8,27.5,901
7.3,7.3,369.7,28.7,1001
7.6,6.7,370.3,28.4,1101
6.8,5.0,372.0,29.2,1201
7.3,7.1,369.9,28.7,1301
6.9,6.0,371.0,29.1,1401
6.8,6.5,370.5,29.2,1501
7.0,6.0,371.0,29.0,1601
7.6,4.5,372.5,28.4,1701
5.7,4.0,373.0,30.3,1801
6.4,6.0,371.0,29.6,1901
5.8,5.1,371.9,30.2,2001
7.6,5.2,371.8,28.4,2101
5.3,3.3,373.7,30.7,2201
5.6,4.5,372.5,30.4,2301
5.5,4.4,372.6,30.5,2401
5.3,4.3,372.7,30.7,2501
5.5,4.9,372.1,30.5,2601
4.9,4.2,372.8,31.1,2701
5.0,4.5,372.5,31.0,2801
6.5,4.0,373.0,29.5,2901
4.7,5.2,371.8,31.3,3001
5.0,4.4,372.6,31.0,3101
5.9,3.8,373.2,30.1,3201
5.8,4.7,373.1,29.4,3301
4.9,3.8,373.2,31.1,3401
5.7,3.4,373.6,30.3,3501
6.1,3.2,374.8,28.9,3601
4.6,3.3,373.7,31.4,3701
