FN,FP,TN,TP,sr
35.3,8.7,368.3,0.7,101
18.8,9.9,367.1,17.2,201
9.8,8.5,368.5,26.2,301
11.3,7.5,369.5,24.7,401
8.4,6.9,370.1,27.6,501
9.3,7.2,369.8,26.7,601
7.1,7.7,369.3,28.9,701
8.1,6.8,370.2,27.9,801
8.5,6.7,370.3,27.5,901
6.8,7.2,369.8,29.2,1001
8.4,5.8,371.2,27.6,1101
6.6,5.7,371.3,29.4,1201
6.5,5.6,371.4,29.5,1301
6.7,8.6,368.4,29.3,1401
7.5,5.1,371.9,28.5,1501
7.1,5.9,371.1,28.9,1601
6.5,6.5,370.5,29.5,1701
6.0,6.0,371.0,30.0,1801
6.5,6.5,370.5,29.5,1901
6.2,4.4,372.6,29.8,2001
7.6,4.3,372.7,28.4,2101
4.9,4.2,372.8,31.1,2201
5.5,4.1,372.9,30.5,2301
6.9,3.6,373.4,29.1,2401
6.4,4.8,372.2,29.6,2501
6.3,3.7,373.3,29.7,2601
5.1,4.2,372.8,30.9,2701
5.5,3.5,373.5,30.5,2801
5.6,3.7,373.3,30.4,2901
5.9,4.2,372.8,30.1,3001
4.9,5.9,371.1,31.1,3101
5.9,4.1,372.9,30.1,3201
5.5,3.7,373.8,30.0,3301
3.8,4.2,372.8,32.2,3401
5.8,3.7,373.3,30.2,3501
4.7,3.0,375.0,30.3,3601
4.2,3.9,373.1,31.8,3701
