FN,FP,TN,TP,sr
22.8,9.6,367.4,13.2,101
13.5,4.5,372.5,22.5,201
9.6,8.7,368.3,26.4,301
8.1,8.5,368.5,27.9,401
11.4,4.7,372.3,24.6,501
10.0,5.7,371.3,26.0,601
9.7,6.6,370.4,26.3,701
7.9,6.9,370.1,28.1,801
9.0,5.7,371.3,27.0,901
7.9,4.5,372.5,28.1,1001
7.1,5.4,371.6,28.9,1101
9.3,5.1,371.9,26.7,1201
8.3,5.8,371.2,27.7,1301
6.5,5.6,371.4,29.5,1401
8.1,6.8,370.2,27.9,1501
7.3,5.8,371.2,28.7,1601
7.3,5.6,371.4,28.7,1701
6.3,5.0,372.0,29.7,1801
6.0,5.6,371.4,30.0,1901
6.8,5.0,372.0,29.2,2001
6.7,4.9,372.1,29.3,2101
6.4,4.2,372.8,29.6,2201
6.9,6.2,370.8,29.1,2301
6.1,4.9,372.1,29.9,2401
5.8,4.7,372.3,30.2,2501
6.3,6.2,370.8,29.7,2601
6.2,3.8,373.2,29.8,2701
6.6,3.4,373.6,29.4,2801
5.3,4.3,372.7,30.7,2901
6.3,3.9,373.1,29.7,3001
6.0,2.9,374.1,30.0,3101
5.7,5.0,372.0,30.3,3201
5.9,3.7,373.9,29.5,3301
6.4,4.4,372.6,29.6,3401
6.2,4.9,372.1,29.8,3501
5.3,4.3,373.7,29.7,3601
5.1,5.5,371.5,30.9,3701
