FN,FP,MSE,TN,TP,sr
9.7,12.3,0.0035738498789346243,364.7,26.3,101
9.7,6.3,0.002428722760290557,370.7,26.3,201
7.6,10.8,0.0026387170107314774,366.2,28.4,301
7.3,10.1,0.001866559241323729,366.9,28.7,401
8.7,9.7,0.004169867061250121,367.3,27.3,501
9.4,8.5,0.001189260950209201,368.5,26.6,601
7.5,7.1,0.002721917430620097,369.9,28.5,701
8.4,7.9,0.002554479418886199,369.1,27.6,801
8.7,9.1,0.003390588831287652,367.9,27.3,901
7.8,7.0,0.002435715755836562,370.0,28.2,1001
6.7,8.2,0.0018090174991779663,368.8,29.3,1101
8.3,7.0,0.0025766242108484264,370.0,27.7,1201
6.9,6.9,0.002790984796775545,370.1,29.1,1301
7.1,6.4,0.002772522389621308,370.6,28.9,1401
6.8,5.8,0.0020340496368038744,371.2,29.2,1501
5.0,7.6,0.0020519793454988025,369.4,31.0,1601
5.4,5.4,0.002190135796012893,371.6,30.6,1701
6.5,5.2,0.0018373175419732512,371.8,29.5,1801
6.9,5.7,0.0021374582642693417,371.3,29.1,1901
6.2,4.7,0.0018984243008001382,372.3,29.8,2001
4.8,5.3,0.0012135360089018377,371.7,31.2,2101
5.2,6.5,0.0010539610935384725,370.5,30.8,2201
6.0,5.8,0.0016516137723736769,371.2,30.0,2301
5.4,5.6,0.0008358012180329423,371.4,30.6,2401
5.4,5.9,0.003138158164172484,371.1,30.6,2501
6.1,5.8,0.0012642955996774712,371.2,29.9,2601
5.8,5.5,0.003717727117951803,371.5,30.2,2701
5.1,5.4,0.0008736378043693677,371.6,30.9,2801
5.9,5.3,0.001203018612467963,371.7,30.1,2901
5.7,4.6,0.001630664088234348,372.4,30.3,3001
4.9,4.5,0.001586287989575838,372.5,31.1,3101
5.5,3.2,0.0016644844578208803,373.8,30.5,3201
6.0,3.4,0.0019646386909020165,374.1,29.5,3301
5.6,5.6,0.0010651217427010851,371.4,30.4,3401
5.6,3.7,0.0019389385651895283,373.3,30.4,3501
5.2,4.9,0.001066291769172334,373.1,29.8,3601
5.5,5.7,0.0004600928053249402,371.3,30.5,3701
