FN,FP,TN,TP,sr
23.2,12.6,364.4,12.8,101
9.4,5.9,371.1,26.6,201
9.2,6.6,370.4,26.8,301
7.7,8.6,368.4,28.3,401
9.2,7.7,369.3,26.8,501
8.3,7.1,369.9,27.7,601
5.9,7.6,369.4,30.1,701
9.3,6.4,370.6,26.7,801
7.1,6.0,371.0,28.9,901
7.8,6.1,370.9,28.2,1001
6.7,5.3,371.7,29.3,1101
5.8,6.5,370.5,30.2,1201
5.7,6.8,370.2,30.3,1301
6.5,4.3,372.7,29.5,1401
7.1,5.4,371.6,28.9,1501
5.8,6.2,370.8,30.2,1601
6.8,6.6,370.4,29.2,1701
7.9,5.0,372.0,28.1,1801
7.3,4.4,372.6,28.7,1901
5.1,5.3,371.7,30.9,2001
6.7,6.4,370.6,29.3,2101
5.2,4.3,372.7,30.8,2201
6.5,4.2,372.8,29.5,2301
6.9,4.1,372.9,29.1,2401
7.3,4.5,372.5,28.7,2501
6.7,4.0,373.0,29.3,2601
6.1,4.7,372.3,29.9,2701
5.3,4.5,372.5,30.7,2801
6.1,5.5,371.5,29.9,2901
5.8,5.1,371.9,30.2,3001
5.8,3.4,373.6,30.2,3101
5.6,3.9,373.1,30.4,3201
4.6,4.2,373.3,30.9,3301
5.6,3.5,373.5,30.4,3401
5.5,3.6,373.4,30.5,3501
4.6,3.2,374.8,30.4,3601
4.9,5.1,371.9,31.1,3701
