FN,FP,MSE,TN,TP,sr
10.4,14.8,0.004386908663199166,362.2,25.6,101
10.1,7.6,0.0024617149382716304,369.4,25.9,201
10.1,9.8,0.0031588796857242125,367.2,25.9,301
9.7,8.6,0.0015881852724718322,368.4,26.3,401
10.2,7.9,0.003611469322540315,369.1,25.8,501
7.6,9.5,0.003663720566252901,367.5,28.4,601
9.0,7.1,0.0030299043788300376,369.9,27.0,701
7.4,8.4,0.003429677478850928,368.6,28.6,801
7.9,8.4,0.0027359808886149852,368.6,28.1,901
8.6,8.7,0.0037222745350566503,368.3,27.4,1001
6.8,5.8,0.0013784062106424958,371.2,29.2,1101
7.6,6.5,0.0025869492183984194,370.5,28.4,1201
10.5,7.5,0.003151947099822948,369.5,25.5,1301
7.0,6.8,0.0014014619269196314,370.2,29.0,1401
5.8,4.7,0.0018815312510664334,372.3,30.2,1501
7.5,6.4,0.002921379782735329,370.6,28.5,1601
5.7,6.5,0.0020195109412843725,370.5,30.3,1701
6.8,5.7,0.0021745430479202595,371.3,29.2,1801
5.9,6.6,0.001336462472058118,370.4,30.1,1901
5.3,7.2,0.0012469987311666748,369.8,30.7,2001
6.3,5.8,0.001090413273218994,371.2,29.7,2101
6.2,5.6,0.001921782212055033,371.4,29.8,2201
7.5,4.1,0.001471055200009503,372.9,28.5,2301
5.7,4.8,0.0011860013390156466,372.2,30.3,2401
5.6,5.4,0.0016002977655792381,371.6,30.4,2501
5.3,4.0,0.0014815204812954666,373.0,30.7,2601
6.0,5.1,0.0008517454294548768,371.9,30.0,2701
5.1,5.1,0.0017198114496746416,371.9,30.9,2801
4.5,4.4,0.0009269326154899003,372.6,31.5,2901
4.5,4.6,0.0015702486189306838,372.4,31.5,3001
6.0,3.6,0.0010953170666117937,373.4,30.0,3101
5.4,4.9,0.0018399820143103756,372.1,30.6,3201
3.8,5.1,0.001600986871175558,372.6,31.5,3301
4.1,4.5,0.0015621663365046811,372.5,31.9,3401
5.8,4.1,0.0013348382722932553,372.9,30.2,3501
5.2,4.9,0.001738823778771046,373.1,29.8,3601
5.0,4.0,0.0006674492368314056,373.0,31.0,3701
