FN,FP,TN,TP,sr
18.1,13.2,363.8,17.9,101
12.8,8.1,368.9,23.2,201
9.7,6.5,370.5,26.3,301
10.6,7.2,369.8,25.4,401
9.7,7.6,369.4,26.3,501
8.4,5.7,371.3,27.6,601
10.0,6.1,370.9,26.0,701
9.3,6.9,370.1,26.7,801
6.7,7.3,369.7,29.3,901
10.2,6.6,370.4,25.8,1001
7.0,5.1,371.9,29.0,1101
7.8,5.5,371.5,28.2,1201
6.0,5.8,371.2,30.0,1301
6.1,7.5,369.5,29.9,1401
9.2,4.5,372.5,26.8,1501
7.0,5.2,371.8,29.0,1601
7.5,6.6,370.4,28.5,1701
5.3,7.4,369.6,30.7,1801
5.5,8.1,368.9,30.5,1901
6.6,8.3,368.7,29.4,2001
5.7,5.6,371.4,30.3,2101
5.5,6.3,370.7,30.5,2201
5.5,8.2,368.8,30.5,2301
6.3,7.1,369.9,29.7,2401
5.7,7.6,369.4,30.3,2501
4.7,8.5,368.5,31.3,2601
6.7,5.4,371.6,29.3,2701
8.0,6.2,370.8,28.0,2801
7.0,6.8,370.2,29.0,2901
6.6,4.8,372.2,29.4,3001
7.8,6.4,370.6,28.2,3101
7.4,8.1,368.9,28.6,3201
7.7,7.1,370.4,27.8,3301
7.1,4.9,372.1,28.9,3401
8.0,5.6,371.4,28.0,3501
8.0,8.0,370.0,27.0,3601
8.3,6.3,370.7,27.7,3701
