FN,FP,TN,TP,sr
14.3,12.7,364.3,21.7,101
11.3,9.8,367.2,24.7,201
10.7,10.2,366.8,25.3,301
12.2,7.4,369.6,23.8,401
9.9,5.8,371.2,26.1,501
7.8,6.1,370.9,28.2,601
7.2,6.7,370.3,28.8,701
8.3,6.6,370.4,27.7,801
7.6,6.8,370.2,28.4,901
6.1,6.9,370.1,29.9,1001
6.2,5.7,371.3,29.8,1101
7.7,7.0,370.0,28.3,1201
8.3,7.5,369.5,27.7,1301
7.5,7.7,369.3,28.5,1401
6.6,6.3,370.7,29.4,1501
7.6,6.3,370.7,28.4,1601
6.9,6.9,370.1,29.1,1701
7.3,5.8,371.2,28.7,1801
6.6,5.7,371.3,29.4,1901
8.2,4.5,372.5,27.8,2001
5.9,6.1,370.9,30.1,2101
7.8,7.2,369.8,28.2,2201
7.3,6.3,370.7,28.7,2301
6.5,7.9,369.1,29.5,2401
6.6,6.5,370.5,29.4,2501
5.8,7.1,369.9,30.2,2601
6.7,7.5,369.5,29.3,2701
8.2,5.7,371.3,27.8,2801
6.4,6.0,371.0,29.6,2901
5.8,8.6,368.4,30.2,3001
6.6,7.4,369.6,29.4,3101
6.9,6.6,370.4,29.1,3201
7.1,6.2,371.4,28.3,3301
7.8,6.5,370.5,28.2,3401
7.8,7.3,369.7,28.2,3501
7.5,7.1,370.9,27.5,3601
8.3,6.6,370.4,27.7,3701
