FN,FP,TN,TP,sr
15.8,11.2,365.8,20.2,101
10.2,10.4,366.6,25.8,201
11.6,8.7,368.3,24.4,301
11.6,7.1,369.9,24.4,401
11.3,7.4,369.6,24.7,501
10.4,7.6,369.4,25.6,601
10.2,7.9,369.1,25.8,701
8.4,6.3,370.7,27.6,801
7.7,5.5,371.5,28.3,901
7.4,6.2,370.8,28.6,1001
9.5,7.4,369.6,26.5,1101
8.9,6.2,370.8,27.1,1201
8.9,3.4,373.6,27.1,1301
8.8,5.7,371.3,27.2,1401
7.5,6.4,370.6,28.5,1501
6.8,5.6,371.4,29.2,1601
7.7,5.3,371.7,28.3,1701
6.8,5.1,371.9,29.2,1801
6.5,6.0,371.0,29.5,1901
6.2,5.3,371.7,29.8,2001
6.0,5.0,372.0,30.0,2101
6.5,5.2,371.8,29.5,2201
6.4,5.0,372.0,29.6,2301
5.9,4.5,372.5,30.1,2401
6.1,3.6,373.4,29.9,2501
5.9,5.3,371.7,30.1,2601
5.4,4.7,372.3,30.6,2701
4.5,4.8,372.2,31.5,2801
6.0,4.8,372.2,30.0,2901
5.5,5.2,371.8,30.5,3001
6.2,4.0,373.0,29.8,3101
4.9,3.3,373.7,31.1,3201
4.8,3.9,373.9,30.4,3301
6.6,3.5,373.5,29.4,3401
5.3,4.0,373.0,30.7,3501
4.6,3.9,374.1,30.4,3601
4.1,4.4,372.6,31.9,3701
