FN,FP,TN,TP,sr
24.0,15.1,361.9,12.0,101
13.0,6.5,370.5,23.0,201
11.1,7.4,369.6,24.9,301
9.6,5.6,371.4,26.4,401
7.8,11.3,365.7,28.2,501
7.5,6.3,370.7,28.5,601
7.3,6.6,370.4,28.7,701
8.4,6.5,370.5,27.6,801
10.1,8.0,369.0,25.9,901
6.4,4.9,372.1,29.6,1001
8.0,7.7,369.3,28.0,1101
7.1,5.4,371.6,28.9,1201
6.9,6.1,370.9,29.1,1301
7.2,5.6,371.4,28.8,1401
8.4,4.4,372.6,27.6,1501
7.3,3.7,373.3,28.7,1601
6.8,6.4,370.6,29.2,1701
7.0,4.6,372.4,29.0,1801
7.8,4.9,372.1,28.2,1901
6.7,4.7,372.3,29.3,2001
5.4,6.1,370.9,30.6,2101
6.8,5.7,371.3,29.2,2201
6.9,5.1,371.9,29.1,2301
6.9,5.1,371.9,29.1,2401
5.0,3.7,373.3,31.0,2501
6.3,3.4,373.6,29.7,2601
5.8,4.1,372.9,30.2,2701
5.6,4.8,372.2,30.4,2801
5.8,4.0,373.0,30.2,2901
4.7,4.1,372.9,31.3,3001
5.6,4.6,372.4,30.4,3101
5.8,2.5,374.5,30.2,3201
4.6,4.8,372.6,31.0,3301
5.9,4.3,372.7,30.1,3401
4.9,4.6,372.4,31.1,3501
2.9,5.3,372.7,32.1,3601
4.9,4.4,372.6,31.1,3701
