FN,FP,TN,TP,sr
18.1,9.6,367.4,17.9,101
10.7,6.9,370.1,25.3,201
11.7,7.4,369.6,24.3,301
9.2,7.5,369.5,26.8,401
10.8,7.5,369.5,25.2,501
9.9,7.8,369.2,26.1,601
8.5,6.9,370.1,27.5,701
8.4,8.0,369.0,27.6,801
7.1,6.1,370.9,28.9,901
9.6,6.5,370.5,26.4,1001
7.1,5.5,371.5,28.9,1101
9.3,6.6,370.4,26.7,1201
7.0,5.3,371.7,29.0,1301
7.6,6.1,370.9,28.4,1401
7.1,5.8,371.2,28.9,1501
8.5,4.7,372.3,27.5,1601
6.9,4.6,372.4,29.1,1701
7.7,4.5,372.5,28.3,1801
6.5,3.9,373.1,29.5,1901
6.1,4.5,372.5,29.9,2001
7.4,4.2,372.8,28.6,2101
6.8,5.0,372.0,29.2,2201
6.2,4.1,372.9,29.8,2301
6.0,4.7,372.3,30.0,2401
6.1,5.7,371.3,29.9,2501
5.8,4.7,372.3,30.2,2601
7.1,5.7,371.3,28.9,2701
6.6,5.7,371.3,29.4,2801
6.1,4.7,372.3,29.9,2901
7.1,5.0,372.0,28.9,3001
5.9,3.6,373.4,30.1,3101
6.7,5.0,372.0,29.3,3201
5.2,4.3,373.2,30.3,3301
4.6,6.1,370.9,31.4,3401
5.1,4.6,372.4,30.9,3501
3.9,4.9,373.1,31.1,3601
6.8,4.7,372.3,29.2,3701
