FN,FP,TN,TP,sr
33.2,8.3,368.7,2.8,101
17.5,9.1,367.9,18.5,201
10.2,6.7,370.3,25.8,301
9.6,7.6,369.4,26.4,401
5.7,9.6,367.4,30.3,501
9.8,7.1,369.9,26.2,601
6.8,7.5,369.5,29.2,701
7.6,6.6,370.4,28.4,801
8.1,5.7,371.3,27.9,901
7.4,5.0,372.0,28.6,1001
8.4,7.5,369.5,27.6,1101
6.6,4.6,372.4,29.4,1201
7.1,6.7,370.3,28.9,1301
5.8,6.5,370.5,30.2,1401
7.0,5.2,371.8,29.0,1501
6.3,4.3,372.7,29.7,1601
5.8,5.7,371.3,30.2,1701
6.3,3.3,373.7,29.7,1801
6.7,5.2,371.8,29.3,1901
6.5,5.7,371.3,29.5,2001
8.2,3.6,373.4,27.8,2101
6.3,4.3,372.7,29.7,2201
6.7,5.1,371.9,29.3,2301
5.8,4.7,372.3,30.2,2401
5.9,5.4,371.6,30.1,2501
5.9,4.8,372.2,30.1,2601
4.9,3.1,373.9,31.1,2701
6.4,4.3,372.7,29.6,2801
5.9,5.6,371.4,30.1,2901
5.4,3.7,373.3,30.6,3001
5.0,4.9,372.1,31.0,3101
5.7,5.4,371.6,30.3,3201
5.8,4.7,372.7,29.8,3301
5.0,2.9,374.1,31.0,3401
5.3,4.3,372.7,30.7,3501
4.4,2.2,375.8,30.6,3601
4.7,4.1,372.9,31.3,3701
