FN,FP,TN,TP,sr
14.1,11.3,365.7,21.9,101
12.0,6.7,370.3,24.0,201
10.2,7.0,370.0,25.8,301
10.6,7.8,369.2,25.4,401
10.8,6.7,370.3,25.2,501
9.3,7.6,369.4,26.7,601
9.4,5.1,371.9,26.6,701
9.5,7.1,369.9,26.5,801
8.5,4.7,372.3,27.5,901
9.6,8.4,368.6,26.4,1001
8.1,7.1,369.9,27.9,1101
8.3,6.6,370.4,27.7,1201
7.4,6.0,371.0,28.6,1301
6.0,7.2,369.8,30.0,1401
6.3,5.7,371.3,29.7,1501
6.2,4.5,372.5,29.8,1601
8.5,4.4,372.6,27.5,1701
7.7,5.1,371.9,28.3,1801
6.2,4.7,372.3,29.8,1901
8.2,5.3,371.7,27.8,2001
8.1,4.4,372.6,27.9,2101
7.1,4.1,372.9,28.9,2201
6.6,4.3,372.7,29.4,2301
6.6,5.6,371.4,29.4,2401
6.9,4.5,372.5,29.1,2501
6.2,4.2,372.8,29.8,2601
5.5,4.5,372.5,30.5,2701
5.4,4.2,372.8,30.6,2801
6.4,3.4,373.6,29.6,2901
6.0,4.6,372.4,30.0,3001
5.1,4.3,372.7,30.9,3101
6.2,5.2,371.8,29.8,3201
5.6,3.9,373.6,29.9,3301
6.1,3.6,373.4,29.9,3401
7.0,3.8,373.2,29.0,3501
4.9,4.4,373.6,30.1,3601
6.0,4.5,372.5,30.0,3701
