FN,FP,TN,TP,sr
27.5,18.5,358.5,8.5,101
10.7,8.1,368.9,25.3,201
10.6,6.0,371.0,25.4,301
11.0,7.0,370.0,25.0,401
6.3,6.6,370.4,29.7,501
9.4,7.0,370.0,26.6,601
7.7,7.9,369.1,28.3,701
7.6,6.6,370.4,28.4,801
5.7,9.0,368.0,30.3,901
8.0,5.5,371.5,28.0,1001
7.4,5.4,371.6,28.6,1101
8.1,6.4,370.6,27.9,1201
5.9,5.2,371.8,30.1,1301
6.6,6.6,370.4,29.4,1401
5.2,6.5,370.5,30.8,1501
6.1,5.4,371.6,29.9,1601
8.0,6.2,370.8,28.0,1701
6.6,5.1,371.9,29.4,1801
6.1,4.5,372.5,29.9,1901
5.0,6.1,370.9,31.0,2001
6.7,4.1,372.9,29.3,2101
6.0,4.0,373.0,30.0,2201
6.8,4.9,372.1,29.2,2301
6.8,4.7,372.3,29.2,2401
8.0,3.5,373.5,28.0,2501
5.4,5.5,371.5,30.6,2601
4.6,3.8,373.2,31.4,2701
4.9,4.3,372.7,31.1,2801
6.6,4.5,372.5,29.4,2901
5.6,4.7,372.3,30.4,3001
7.0,5.1,371.9,29.0,3101
4.6,4.1,372.9,31.4,3201
5.4,4.4,373.4,29.8,3301
6.7,4.2,372.8,29.3,3401
6.5,3.9,373.1,29.5,3501
4.5,3.9,374.1,30.5,3601
5.0,4.8,372.2,31.0,3701
