FN,FP,MSE,TN,TP,sr
11.8,15.3,0.004244402570770944,361.7,24.2,101
9.0,9.9,0.0036450909570845034,367.1,27.0,201
9.2,8.7,0.004294882303103633,368.3,26.8,301
9.3,8.6,0.003094763548261743,368.4,26.7,401
10.0,7.7,0.0026683107637581116,369.3,26.0,501
9.0,8.7,0.003153977279167824,368.3,27.0,601
8.7,6.7,0.002706592929403874,370.3,27.3,701
7.2,6.1,0.0027910034515013673,370.9,28.8,801
8.8,6.2,0.0025347166371470827,370.8,27.2,901
6.9,7.4,0.0018224971708596899,369.6,29.1,1001
7.2,7.6,0.002740948042230492,369.4,28.8,1101
7.0,5.7,0.0012129438225354319,371.3,29.0,1201
7.2,4.6,0.001500443513362877,372.4,28.8,1301
7.0,6.9,0.0030733439980282157,370.1,29.0,1401
7.0,7.3,0.0020937893111055545,369.7,29.0,1501
7.8,6.0,0.0025905283209037987,371.0,28.2,1601
6.2,5.6,0.001165630660272685,371.4,29.8,1701
5.1,6.0,0.0017877753701683158,371.0,30.9,1801
7.2,6.2,0.0012029178381403026,370.8,28.8,1901
7.4,7.0,0.001961053698178382,370.0,28.6,2001
4.8,5.9,0.0017260471790437038,371.1,31.2,2101
6.6,5.6,0.002158685118328198,371.4,29.4,2201
6.2,5.5,0.0027565258368591147,371.5,29.8,2301
5.4,5.0,0.003019268881896309,372.0,30.6,2401
5.4,4.6,0.0015558498376253374,372.4,30.6,2501
6.1,4.2,0.0016024474894463156,372.8,29.9,2601
5.2,5.1,0.0017097887082306938,371.9,30.8,2701
6.0,4.7,0.0011983490464819978,372.3,30.0,2801
7.0,4.1,0.002595771758697677,372.9,29.0,2901
6.3,4.3,0.0012526713024003909,372.7,29.7,3001
4.5,4.7,0.0012951083046475033,372.3,31.5,3101
5.5,4.8,0.0015308865753365561,372.2,30.5,3201
5.3,4.5,0.0017256584144972197,372.7,30.5,3301
4.8,4.8,0.0009038575817422314,372.2,31.2,3401
6.1,5.2,0.000844093724716165,371.8,29.9,3501
5.4,4.1,0.0011112305477495147,373.9,29.6,3601
4.7,4.2,0.001658474687128652,372.8,31.3,3701
