FN,FP,TN,TP,sr
31.8,23.5,353.5,4.2,101
17.0,5.9,371.1,19.0,201
10.9,6.3,370.7,25.1,301
8.9,8.1,368.9,27.1,401
9.2,5.4,371.6,26.8,501
10.9,5.2,371.8,25.1,601
9.5,6.3,370.7,26.5,701
9.4,6.7,370.3,26.6,801
6.1,8.8,368.2,29.9,901
4.7,6.8,370.2,31.3,1001
5.3,7.5,369.5,30.7,1101
5.7,6.0,371.0,30.3,1201
6.3,4.4,372.6,29.7,1301
7.0,6.7,370.3,29.0,1401
8.3,5.3,371.7,27.7,1501
7.2,6.9,370.1,28.8,1601
6.3,6.5,370.5,29.7,1701
7.6,3.7,373.3,28.4,1801
7.4,5.5,371.5,28.6,1901
5.6,5.8,371.2,30.4,2001
6.9,5.0,372.0,29.1,2101
6.6,4.3,372.7,29.4,2201
5.6,5.4,371.6,30.4,2301
6.1,3.6,373.4,29.9,2401
5.7,4.1,372.9,30.3,2501
5.0,4.5,372.5,31.0,2601
4.2,4.7,372.3,31.8,2701
5.2,5.3,371.7,30.8,2801
4.4,4.6,372.4,31.6,2901
5.0,3.9,373.1,31.0,3001
4.9,3.6,373.4,31.1,3101
4.3,4.6,372.4,31.7,3201
5.1,5.2,372.3,30.4,3301
2.9,6.5,370.5,33.1,3401
4.4,4.2,372.8,31.6,3501
2.8,4.0,374.0,32.2,3601
4.4,3.7,373.3,31.6,3701
