FN,FP,TN,TP,sr
13.9,15.7,361.3,22.1,101
10.7,9.6,367.4,25.3,201
10.0,7.3,369.7,26.0,301
9.2,8.5,368.5,26.8,401
8.3,9.4,367.6,27.7,501
10.2,7.8,369.2,25.8,601
9.1,6.9,370.1,26.9,701
7.0,9.1,367.9,29.0,801
8.3,6.1,370.9,27.7,901
8.8,6.6,370.4,27.2,1001
6.5,6.7,370.3,29.5,1101
7.8,7.6,369.4,28.2,1201
7.9,6.5,370.5,28.1,1301
7.1,6.1,370.9,28.9,1401
5.3,6.1,370.9,30.7,1501
6.9,6.0,371.0,29.1,1601
6.3,6.3,370.7,29.7,1701
5.8,5.6,371.4,30.2,1801
6.3,5.4,371.6,29.7,1901
6.8,6.2,370.8,29.2,2001
6.2,5.6,371.4,29.8,2101
5.4,5.0,372.0,30.6,2201
6.8,5.5,371.5,29.2,2301
4.9,6.5,370.5,31.1,2401
5.8,4.9,372.1,30.2,2501
6.6,5.6,371.4,29.4,2601
5.3,4.7,372.3,30.7,2701
5.8,4.3,372.7,30.2,2801
5.5,4.4,372.6,30.5,2901
5.6,5.0,372.0,30.4,3001
5.5,4.8,372.2,30.5,3101
6.0,3.6,373.4,30.0,3201
4.5,4.2,373.3,31.0,3301
4.4,4.5,372.5,31.6,3401
5.5,3.7,373.3,30.5,3501
3.8,4.8,373.2,31.2,3601
3.9,4.6,372.4,32.1,3701
