FN,FP,TN,TP,sr
14.0,8.8,368.2,22.0,101
11.4,8.0,369.0,24.6,201
9.6,7.0,370.0,26.4,301
9.8,6.0,371.0,26.2,401
8.7,8.1,368.9,27.3,501
9.9,6.7,370.3,26.1,601
9.0,5.0,372.0,27.0,701
9.5,6.2,370.8,26.5,801
10.5,6.9,370.1,25.5,901
9.4,7.2,369.8,26.6,1001
7.9,7.6,369.4,28.1,1101
8.6,4.6,372.4,27.4,1201
8.4,6.4,370.6,27.6,1301
6.9,6.6,370.4,29.1,1401
6.9,6.5,370.5,29.1,1501
6.8,4.1,372.9,29.2,1601
8.3,4.5,372.5,27.7,1701
7.9,4.3,372.7,28.1,1801
8.4,5.5,371.5,27.6,1901
6.3,5.4,371.6,29.7,2001
7.8,6.2,370.8,28.2,2101
7.1,4.7,372.3,28.9,2201
6.0,4.4,372.6,30.0,2301
6.6,4.2,372.8,29.4,2401
5.0,5.4,371.6,31.0,2501
6.4,5.6,371.4,29.6,2601
7.0,4.3,372.7,29.0,2701
6.2,4.3,372.7,29.8,2801
5.3,5.8,371.2,30.7,2901
6.2,3.6,373.4,29.8,3001
5.7,3.9,373.1,30.3,3101
7.3,3.9,373.1,28.7,3201
4.0,3.5,374.2,31.3,3301
5.6,3.6,373.4,30.4,3401
5.9,3.8,373.2,30.1,3501
5.2,4.2,373.8,29.8,3601
6.3,4.0,373.0,29.7,3701
