FN,FP,TN,TP,sr
34.5,12.1,364.9,1.5,101
17.0,12.4,364.6,19.0,201
10.1,11.1,365.9,25.9,301
9.7,5.6,371.4,26.3,401
8.5,9.4,367.6,27.5,501
9.3,7.7,369.3,26.7,601
7.8,8.0,369.0,28.2,701
6.5,6.9,370.1,29.5,801
8.0,6.5,370.5,28.0,901
6.7,6.7,370.3,29.3,1001
6.0,6.6,370.4,30.0,1101
7.5,7.8,369.2,28.5,1201
6.1,6.6,370.4,29.9,1301
4.8,6.7,370.3,31.2,1401
6.3,6.4,370.6,29.7,1501
5.9,6.9,370.1,30.1,1601
5.2,6.4,370.6,30.8,1701
6.5,5.5,371.5,29.5,1801
7.4,5.8,371.2,28.6,1901
7.1,5.9,371.1,28.9,2001
5.9,4.8,372.2,30.1,2101
6.2,5.2,371.8,29.8,2201
5.8,3.7,373.3,30.2,2301
6.2,2.7,374.3,29.8,2401
5.6,4.3,372.7,30.4,2501
5.7,6.3,370.7,30.3,2601
6.0,4.0,373.0,30.0,2701
4.7,3.8,373.2,31.3,2801
5.9,4.7,372.3,30.1,2901
6.1,3.4,373.6,29.9,3001
4.6,5.0,372.0,31.4,3101
6.4,4.0,373.0,29.6,3201
4.9,4.1,373.6,30.4,3301
5.7,4.6,372.4,30.3,3401
5.5,3.9,373.1,30.5,3501
5.3,3.8,374.2,29.7,3601
5.6,4.4,372.6,30.4,3701
